Area Nm,URL,F_This Month,Weekday,읍면리,Address,Base Date(YYYYMM),Base Month(MM),Base Mt,Base Year,Contentsid,Param Date,Cnt,힐링,감성,자연,체험,커플,가족,액티비티,사진명소,카페투어,맛집탐방,Cnt_norm,힐링_추천점수,감성_추천점수,자연_추천점수,체험_추천점수,커플_추천점수,가족_추천점수,액티비티_추천점수,사진명소_추천점수,카페투어_추천점수,맛집탐방_추천점수,최고추천성향,최고추천점수
메종 글래드 제주,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,19,0,0,0,0,0,0,0,0,0,0,0.016843971631205674,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,힐링,0.005053191489361702
서머셋 제주신화월드 호텔앤리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022768,참,THUR,안덕면,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,2025. 1. 1.,1,1,2025,CNTS_000000000022768,2025. 1. 1.,20,0,0,0,0,2,1,0,0,0,0,0.01773049645390071,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,1.40531914893617,0.7053191489361702,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,커플,1.40531914893617
캠퍼트리 호텔앤리조트,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,23,0,0,0,0,2,1,0,0,0,0,0.020390070921985817,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,1.4061170212765957,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,커플,1.4061170212765957
더본 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022088,참,THUR,색달동,제주도 서귀포시 색달동 2138,2025. 1. 1.,1,1,2025,CNTS_000000000022088,2025. 1. 1.,23,0,0,0,0,1,0,0,0,0,0,0.020390070921985817,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,커플,0.7061170212765957
휴양펜션 스위스마을 Swiss Village Pension,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,25,0,0,0,0,0,1,0,0,0,0,0.022163120567375887,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.7066489361702127,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,가족,0.7066489361702127
해비치 호텔앤드리조트 제주,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,29,0,0,0,0,2,1,0,0,0,0,0.025709219858156027,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,1.4077127659574467,0.7077127659574468,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,0.0077127659574468075,커플,1.4077127659574467
제주블루앤씨펜션,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,38,0,0,0,0,0,0,0,0,0,0,0.03368794326241135,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,힐링,0.010106382978723403
휘닉스 아일랜드 제주,,참,THUR,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,38,0,0,0,0,0,0,0,0,0,0,0.03368794326241135,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,0.010106382978723403,힐링,0.010106382978723403
마레보 리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000596,참,THUR,애월읍,제주특별자치도 제주시 애월읍 고내리 41,2025. 1. 1.,1,1,2025,CNTS_000000000000596,2025. 1. 1.,26,0,0,0,0,1,1,0,0,0,0,0.02304964539007092,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.7069148936170212,0.7069148936170212,0.006914893617021276,0.006914893617021276,0.006914893617021276,0.006914893617021276,커플,0.7069148936170212
라마다 제주 함덕 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501038,참,THUR,조천읍,제주특별자치도 제주시 조천읍 함덕리 3061,2025. 1. 1.,1,1,2025,CONT_000000000501038,2025. 1. 1.,19,0,0,0,0,1,0,0,0,0,0,0.016843971631205674,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.7050531914893616,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,커플,0.7050531914893616
대명리조트 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000592,참,THUR,조천읍,제주특별자치도 제주시 조천읍 함덕리 274,2025. 1. 1.,1,1,2025,CNTS_000000000000592,2025. 1. 1.,41,0,0,0,0,1,1,0,0,0,0,0.03634751773049645,0.010904255319148935,0.010904255319148935,0.010904255319148935,0.010904255319148935,0.7109042553191489,0.7109042553191489,0.010904255319148935,0.010904255319148935,0.010904255319148935,0.010904255319148935,커플,0.7109042553191489
우도피아,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018522,참,THUR,우도면,제주특별자치도 제주시 우도면 연평리 559,2025. 1. 1.,1,1,2025,CNTS_000000000018522,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
가파도상동펜션,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021321,참,THUR,대정읍,제주특별자치도 서귀포시 대정읍 가파리 209,2025. 1. 1.,1,1,2025,CNTS_000000000021321,2025. 1. 1.,25,0,0,0,0,0,0,0,0,0,0,0.022163120567375887,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,힐링,0.006648936170212766
롯데호텔 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500859,참,THUR,색달동,제주특별자치도 서귀포시 색달동 2812-4,2025. 1. 1.,1,1,2025,CONT_000000000500859,2025. 1. 1.,13,0,0,0,0,1,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.7034574468085106,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,커플,0.7034574468085106
제주리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007293,참,THUR,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2869-10,2025. 1. 1.,1,1,2025,CNTS_200000000007293,2025. 1. 1.,10,0,0,0,0,1,1,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.702659574468085,0.702659574468085,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,커플,0.702659574468085
더프라이빗,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,6,0,0,0,0,0,0,0,0,0,0,0.005319148936170213,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,힐링,0.0015957446808510637
서머셋 제주신화월드 호텔앤리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022768,참,TUES,안덕면,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,2025. 1. 1.,1,1,2025,CNTS_000000000022768,2025. 1. 1.,9,0,0,0,0,2,1,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,1.4023936170212765,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,커플,1.4023936170212765
신라스테이 플러스 이호테우,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
조용한 게스트하우스 산방산점,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,10,2,0,1,0,0,0,0,0,0,0,0.008865248226950355,1.402659574468085,0.0026595744680851063,0.702659574468085,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,1.402659574468085
해비치 호텔앤드리조트 제주,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,10,0,0,0,0,2,1,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,1.402659574468085,0.702659574468085,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,커플,1.402659574468085
메종 글래드 제주,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,13,0,0,0,0,0,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,힐링,0.003457446808510638
캠퍼트리 호텔앤리조트,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,15,0,0,0,0,2,1,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,1.4039893617021275,0.7039893617021277,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,커플,1.4039893617021275
제주블루앤씨펜션,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
더본 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022088,참,TUES,색달동,제주도 서귀포시 색달동 2138,2025. 1. 1.,1,1,2025,CNTS_000000000022088,2025. 1. 1.,17,0,0,0,0,1,0,0,0,0,0,0.015070921985815602,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,커플,0.7045212765957446
휴양펜션 스위스마을 Swiss Village Pension,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,18,0,0,0,0,0,1,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.7047872340425532,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,가족,0.7047872340425532
썬 웰니스캠프,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,19,0,0,0,0,0,0,0,0,0,0,0.016843971631205674,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,0.005053191489361702,힐링,0.005053191489361702
나미송 머무는 곳,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500811,참,TUES,애월읍,제주특별자치도 제주시 애월읍 고성리 875-2,2025. 1. 1.,1,1,2025,CONT_000000000500811,2025. 1. 1.,21,0,0,0,0,0,0,0,0,0,0,0.018617021276595744,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,힐링,0.005585106382978723
휘닉스 아일랜드 제주,,참,TUES,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,43,0,0,0,0,0,0,0,0,0,0,0.038120567375886524,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,0.011436170212765957,힐링,0.011436170212765957
마레보 리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000596,참,TUES,애월읍,제주특별자치도 제주시 애월읍 고내리 41,2025. 1. 1.,1,1,2025,CNTS_000000000000596,2025. 1. 1.,31,0,0,0,0,1,1,0,0,0,0,0.0274822695035461,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.7082446808510637,0.7082446808510637,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,커플,0.7082446808510637
라마다 제주 함덕 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501038,참,TUES,조천읍,제주특별자치도 제주시 조천읍 함덕리 3061,2025. 1. 1.,1,1,2025,CONT_000000000501038,2025. 1. 1.,15,0,0,0,0,1,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.7039893617021277,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,커플,0.7039893617021277
대명리조트 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000592,참,TUES,조천읍,제주특별자치도 제주시 조천읍 함덕리 274,2025. 1. 1.,1,1,2025,CNTS_000000000000592,2025. 1. 1.,23,0,0,0,0,1,1,0,0,0,0,0.020390070921985817,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.7061170212765957,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,커플,0.7061170212765957
우도피아,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018522,참,TUES,우도면,제주특별자치도 제주시 우도면 연평리 559,2025. 1. 1.,1,1,2025,CNTS_000000000018522,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
가파도상동펜션,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021321,참,TUES,대정읍,제주특별자치도 서귀포시 대정읍 가파리 209,2025. 1. 1.,1,1,2025,CNTS_000000000021321,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
롯데호텔 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500859,참,TUES,색달동,제주특별자치도 서귀포시 색달동 2812-4,2025. 1. 1.,1,1,2025,CONT_000000000500859,2025. 1. 1.,13,0,0,0,0,1,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.7034574468085106,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,커플,0.7034574468085106
제주리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007293,참,TUES,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2869-10,2025. 1. 1.,1,1,2025,CNTS_200000000007293,2025. 1. 1.,12,0,0,0,0,1,1,0,0,0,0,0.010638297872340425,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.7031914893617021,0.7031914893617021,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,커플,0.7031914893617021
썬 웰니스캠프,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,7,0,0,0,0,0,0,0,0,0,0,0.0062056737588652485,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,0.0018617021276595746,힐링,0.0018617021276595746
신라스테이 플러스 이호테우,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,13,0,0,0,0,0,0,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,힐링,0.003457446808510638
서머셋 제주신화월드 호텔앤리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022768,참,WED,안덕면,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,2025. 1. 1.,1,1,2025,CNTS_000000000022768,2025. 1. 1.,13,0,0,0,0,2,1,0,0,0,0,0.01152482269503546,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,1.4034574468085106,0.7034574468085106,0.003457446808510638,0.003457446808510638,0.003457446808510638,0.003457446808510638,커플,1.4034574468085106
더프라이빗,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
조용한 게스트하우스 산방산점,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,15,2,0,1,0,0,0,0,0,0,0,0.013297872340425532,1.4039893617021275,0.003989361702127659,0.7039893617021277,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,1.4039893617021275
메종 글래드 제주,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
휴양펜션 스위스마을 Swiss Village Pension,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,1,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,가족,0.7042553191489361
제주블루앤씨펜션,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,21,0,0,0,0,0,0,0,0,0,0,0.018617021276595744,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,0.005585106382978723,힐링,0.005585106382978723
캠퍼트리 호텔앤리조트,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,22,0,0,0,0,2,1,0,0,0,0,0.01950354609929078,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,1.4058510638297872,0.7058510638297872,0.005851063829787234,0.005851063829787234,0.005851063829787234,0.005851063829787234,커플,1.4058510638297872
해비치 호텔앤드리조트 제주,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,23,0,0,0,0,2,1,0,0,0,0,0.020390070921985817,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,1.4061170212765957,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,커플,1.4061170212765957
더본 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022088,참,WED,색달동,제주도 서귀포시 색달동 2138,2025. 1. 1.,1,1,2025,CNTS_000000000022088,2025. 1. 1.,23,0,0,0,0,1,0,0,0,0,0,0.020390070921985817,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.7061170212765957,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,0.006117021276595745,커플,0.7061170212765957
나미송 머무는 곳,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500811,참,WED,애월읍,제주특별자치도 제주시 애월읍 고성리 875-2,2025. 1. 1.,1,1,2025,CONT_000000000500811,2025. 1. 1.,25,0,0,0,0,0,0,0,0,0,0,0.022163120567375887,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,0.006648936170212766,힐링,0.006648936170212766
휘닉스 아일랜드 제주,,참,WED,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,31,0,0,0,0,0,0,0,0,0,0,0.0274822695035461,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,0.00824468085106383,힐링,0.00824468085106383
마레보 리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000596,참,WED,애월읍,제주특별자치도 제주시 애월읍 고내리 41,2025. 1. 1.,1,1,2025,CNTS_000000000000596,2025. 1. 1.,28,0,0,0,0,1,1,0,0,0,0,0.024822695035460994,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.7074468085106382,0.7074468085106382,0.007446808510638298,0.007446808510638298,0.007446808510638298,0.007446808510638298,커플,0.7074468085106382
라마다 제주 함덕 호텔,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000501038,참,WED,조천읍,제주특별자치도 제주시 조천읍 함덕리 3061,2025. 1. 1.,1,1,2025,CONT_000000000501038,2025. 1. 1.,12,0,0,0,0,1,0,0,0,0,0,0.010638297872340425,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.7031914893617021,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,0.0031914893617021275,커플,0.7031914893617021
대명리조트 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000592,참,WED,조천읍,제주특별자치도 제주시 조천읍 함덕리 274,2025. 1. 1.,1,1,2025,CNTS_000000000000592,2025. 1. 1.,51,0,0,0,0,1,1,0,0,0,0,0.04521276595744681,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.713563829787234,0.713563829787234,0.013563829787234043,0.013563829787234043,0.013563829787234043,0.013563829787234043,커플,0.713563829787234
우도피아,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018522,참,WED,우도면,제주특별자치도 제주시 우도면 연평리 559,2025. 1. 1.,1,1,2025,CNTS_000000000018522,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
가파도상동펜션,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021321,참,WED,대정읍,제주특별자치도 서귀포시 대정읍 가파리 209,2025. 1. 1.,1,1,2025,CNTS_000000000021321,2025. 1. 1.,8,0,0,0,0,0,0,0,0,0,0,0.0070921985815602835,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,힐링,0.002127659574468085
롯데호텔 제주,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500859,참,WED,색달동,제주특별자치도 서귀포시 색달동 2812-4,2025. 1. 1.,1,1,2025,CONT_000000000500859,2025. 1. 1.,6,0,0,0,0,1,0,0,0,0,0,0.005319148936170213,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.7015957446808511,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,커플,0.7015957446808511
제주리조트,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007293,참,WED,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2869-10,2025. 1. 1.,1,1,2025,CNTS_200000000007293,2025. 1. 1.,17,0,0,0,0,1,1,0,0,0,0,0.015070921985815602,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.7045212765957446,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,커플,0.7045212765957446
섭지코지로 성산본점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,6,1,0,1,0,0,0,0,0,0,0,0.005319148936170213,0.7015957446808511,0.0015957446808510637,0.7015957446808511,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,0.0015957446808510637,힐링,0.7015957446808511
누바비치,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,8,0,0,0,0,0,0,0,0,0,0,0.0070921985815602835,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,0.002127659574468085,힐링,0.002127659574468085
오드랑 베이커리앤카페 신촌점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,9,0,1,0,0,1,0,0,0,2,1,0.007978723404255319,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.7023936170212766,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,1.4023936170212765,0.7023936170212766,카페투어,1.4023936170212765
오늘은 녹차한잔&쇼핑,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022686,참,FRI,표선면,제주특별자치도 서귀포시 표선면 성읍리 2197,2025. 1. 1.,1,1,2025,CNTS_000000000022686,2025. 1. 1.,9,0,0,0,0,0,0,0,0,0,0,0.007978723404255319,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,0.0023936170212765953,힐링,0.0023936170212765953
애월 빵공장,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,10,0,0,0,0,0,0,0,0,0,0,0.008865248226950355,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,힐링,0.0026595744680851063
대담 애월본점,,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
명월국민학교(폐업),,참,FRI,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,11,0,0,0,0,0,0,0,0,0,0,0.00975177304964539,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,0.002925531914893617,힐링,0.002925531914893617
