번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,음식점카페구분,입력주소,X,Y,행정동코드,행정동명,법정동코드,법정동명
8315,,,탐나는농장감귤체험카페,커피 전문점,카페,제주특별자치도,126.3585846,33.44802425,,애월읍,,애월읍
8316,,,리틀릿,커피 전문점,카페,제주특별자치도,126.5181618,33.50430004,,삼도1동,,삼도일동
8317,,,레스빠스,커피 전문점,카페,제주특별자치도,126.7444127,33.317415,,남원읍,,남원읍
8318,,,카페봄봄내도점,커피 전문점,카페,제주특별자치도,126.4391992,33.49552285,,외도동,,내도동
8319,,,제주와나,커피 전문점,카페,제주특별자치도,126.5300138,33.50983265,,일도2동,,일도이동
8320,,,빽다방제주한림점,커피 전문점,카페,제주특별자치도,126.2663938,33.40821064,,한림읍,,한림읍
8321,,,제이카페,커피 전문점,카페,제주특별자치도,126.5429169,33.49127741,,아라동,,아라이동
8322,,,아네스,커피 전문점,카페,제주특별자치도,126.5193153,33.51681862,,삼도2동,,삼도이동
8323,,,캐롤,커피 전문점,카페,제주특별자치도,126.6137778,33.26411101,,효돈동,,신효동
8324,,,카페679,커피 전문점,카페,제주특별자치도,126.7035607,33.44778381,,조천읍,,조천읍
8325,,,커피516,커피 전문점,카페,제주특별자치도,126.5773324,33.25606265,,동홍동,,동홍동
8326,,,요거프레소,커피 전문점,카페,제주특별자치도,126.5287224,33.50155892,,이도1동,,이도일동
8327,,,버터모닝,커피 전문점,카페,제주특별자치도,126.423012,33.46424114,,애월읍,,애월읍
8328,,,물음표,커피 전문점,카페,제주특별자치도,126.5190338,33.50428342,,삼도1동,,삼도일동
8329,,,플루메리아,커피 전문점,카페,제주특별자치도,126.5125873,33.23788599,,대륜동,,법환동
8330,,,누베커피,커피 전문점,카페,제주특별자치도,126.5472369,33.47163765,,아라동,,아라일동
8331,,,카페토스피아제주연동점,커피 전문점,카페,제주특별자치도,126.4963133,33.49259587,,연동,,연동
8332,,,코기절미,커피 전문점,카페,제주특별자치도,126.485894,33.47300411,,노형동,,노형동
8333,,,가죽이랑놀자,커피 전문점,카페,제주특별자치도,126.7969233,33.55460113,,구좌읍,,구좌읍
8334,,,다모다들엉,커피 전문점,카페,제주특별자치도,126.9584389,33.51716017,,우도면,,우도면
8335,,,하이디펍,커피 전문점,카페,제주특별자치도,126.2974128,33.24553963,,안덕면,,안덕면
8336,,,이디야제주삼화점,커피 전문점,카페,제주특별자치도,126.5803978,33.51351273,,삼양동,,도련일동
8337,,,카페단단,커피 전문점,카페,제주특별자치도,126.5216801,33.51257342,,삼도2동,,삼도이동
8338,,,아주르아일랜드,커피 전문점,카페,제주특별자치도,126.5263222,33.51554983,,일도1동,,일도일동
8339,,,봄봄,커피 전문점,카페,제주특별자치도,126.4754885,33.4891228,,노형동,,노형동
8340,,,벌크커피연북로점,커피 전문점,카페,제주특별자치도,126.484618,33.48140917,,노형동,,노형동
8341,,,사계리어촌계커피스케치,커피 전문점,카페,제주특별자치도,126.3133547,33.23336027,,안덕면,,안덕면
8342,,,카페촐,커피 전문점,카페,제주특별자치도,126.7738298,33.41222649,,표선면,,표선면
8343,,,옐로우사이공,커피 전문점,카페,제주특별자치도,126.4078614,33.45688007,,애월읍,,애월읍
8344,,,드롭탑제주,커피 전문점,카페,제주특별자치도,126.5271105,33.50396499,,이도1동,,이도일동
8345,,,카페서연의집,커피 전문점,카페,제주특별자치도,126.6556281,33.26942132,,남원읍,,남원읍
8346,,,세탁쏘,커피 전문점,카페,제주특별자치도,126.5214528,33.50125599,,삼도1동,,삼도일동
8347,,,달력,커피 전문점,카페,제주특별자치도,126.3374625,33.46663021,,애월읍,,애월읍
8348,,,청연,커피 전문점,카페,제주특별자치도,126.5345322,33.48567891,,아라동,,아라일동
8349,,,카페봄봄제주,커피 전문점,카페,제주특별자치도,126.5850309,33.51915553,,삼양동,,삼양이동
8350,,,더벤티서귀포오일,커피 전문점,카페,제주특별자치도,126.5704407,33.26542349,,동홍동,,동홍동
8351,,,수상한언니들,커피 전문점,카페,제주특별자치도,126.5658937,33.52041401,,화북동,,화북일동
8352,,,에이바우트커피연북로점,커피 전문점,카페,제주특별자치도,126.4987758,33.48208637,,연동,,연동
8353,,,용소담,커피 전문점,카페,제주특별자치도,126.5137858,33.51539102,,용담2동,,용담이동
8354,,,오름카페,커피 전문점,카페,제주특별자치도,126.3402409,33.46872297,,애월읍,,애월읍
8355,,,트라이브,커피 전문점,카페,제주특별자치도,126.3112581,33.46002826,,애월읍,,애월읍
8356,,,라라라,커피 전문점,카페,제주특별자치도,126.8580277,33.52485857,,구좌읍,,구좌읍
8357,,,컴포즈커피서귀포,커피 전문점,카페,제주특별자치도,126.2538873,33.22106273,,대정읍,,대정읍
8358,,,커피를그리다리다커피,커피 전문점,카페,제주특별자치도,126.5386125,33.48296827,,아라동,,아라일동
8359,,,커뮤니티라운지,커피 전문점,카페,제주특별자치도,126.5283709,33.51278833,,일도1동,,일도일동
8360,,,카페아띠,커피 전문점,카페,제주특별자치도,126.4731527,33.25302383,,대천동,,도순동
8361,,,에이바우트커피,커피 전문점,카페,제주특별자치도,126.5309005,33.49876284,,이도2동,,이도이동
8362,,,구닮,커피 전문점,카페,제주특별자치도,126.3127701,33.2364267,,안덕면,,안덕면
8363,,,이-디레카페,커피 전문점,카페,제주특별자치도,126.9296765,33.4691196,,성산읍,,성산읍
8364,,,디트루키친,커피 전문점,카페,제주특별자치도,126.5401721,33.47658545,,아라동,,아라일동
8365,,,카페곁에,커피 전문점,카페,제주특별자치도,126.71316,33.55357847,,구좌읍,,구좌읍
8366,,,플로리안인제주,커피 전문점,카페,제주특별자치도,126.4789542,33.49029235,,노형동,,노형동
8367,,,컵독스커피제주,커피 전문점,카페,제주특별자치도,126.527006,33.49552502,,이도2동,,도남동
8368,,,에브리데이크리스마스카페,커피 전문점,카페,제주특별자치도,126.2666499,33.42345023,,한림읍,,한림읍
8369,,,미리마리몽,커피 전문점,카페,제주특별자치도,126.5272851,33.50636525,,이도1동,,이도일동
8370,,,레그돌,커피 전문점,카페,제주특별자치도,126.3070737,33.45119017,,애월읍,,애월읍
8371,,,제파,커피 전문점,카페,제주특별자치도,126.7940271,33.55456394,,구좌읍,,구좌읍
8372,,,그라미니,커피 전문점,카페,제주특별자치도,126.5662891,33.24165424,,송산동,,서귀동
8373,,,커피방아,커피 전문점,카페,제주특별자치도,126.5185051,33.51194045,,용담1동,,용담일동
8374,,,우연해,커피 전문점,카페,제주특별자치도,126.5402927,33.49184156,,이도2동,,이도이동
8375,,,타임바이어,커피 전문점,카페,제주특별자치도,126.4715289,33.4823844,,노형동,,노형동
8376,,,마레1440,커피 전문점,카페,제주특별자치도,126.8591275,33.52472445,,구좌읍,,구좌읍
8377,,,서귀포더벤티,커피 전문점,카페,제주특별자치도,126.4335297,33.25090811,,중문동,,중문동
8378,,,빽다방제주,커피 전문점,카페,제주특별자치도,126.6622374,33.54517684,,조천읍,,조천읍
8379,,,투썸플레이스제주모슬포점,커피 전문점,카페,제주특별자치도,126.2521728,33.21665706,,대정읍,,대정읍
8380,,,에이프릴,커피 전문점,카페,제주특별자치도,126.479111,33.4788624,,노형동,,노형동
8381,,,카페직,커피 전문점,카페,제주특별자치도,126.5270181,33.49671525,,이도2동,,도남동
8382,,,요석드림,커피 전문점,카페,제주특별자치도,126.4081157,33.42353457,,애월읍,,애월읍
8383,,,같이살자지구카페,커피 전문점,카페,제주특별자치도,126.7844774,33.47129714,,구좌읍,,구좌읍
8384,,,봉카페,커피 전문점,카페,제주특별자치도,126.9334689,33.46514904,,성산읍,,성산읍
8385,,,에이바우트커피신제주점,커피 전문점,카페,제주특별자치도,126.4825367,33.48169024,,노형동,,노형동
8386,,,감성커피,커피 전문점,카페,제주특별자치도,126.5817664,33.49625411,,봉개동,,봉개동
8387,,,소이재,커피 전문점,카페,제주특별자치도,126.4785885,33.48905271,,노형동,,노형동
8388,,,오캄커피,커피 전문점,카페,제주특별자치도,126.531856,33.49953149,,이도2동,,이도이동
8389,,,컴포즈커피연동점,커피 전문점,카페,제주특별자치도,126.4911752,33.48111954,,연동,,연동
8390,,,더벤티커피고성교차로점,커피 전문점,카페,제주특별자치도,126.9133513,33.44711298,,성산읍,,성산읍
8391,,,스노우빈,커피 전문점,카페,제주특별자치도,126.679414,33.43226482,,조천읍,,조천읍
8392,,,에브리선데이커피제주점,커피 전문점,카페,제주특별자치도,126.6737637,33.27035545,,남원읍,,남원읍
8393,,,공생,커피 전문점,카페,제주특별자치도,126.5433325,33.5082229,,일도2동,,일도이동
8394,,,혜윰,커피 전문점,카페,제주특별자치도,126.5435642,33.46932257,,아라동,,아라일동
8395,,,로이셀세화,커피 전문점,카페,제주특별자치도,126.8568664,33.52393722,,구좌읍,,구좌읍
8396,,,카페오트,커피 전문점,카페,제주특별자치도,126.256117,33.32584581,,한경면,,한경면
8397,,,푸딩푸딩,커피 전문점,카페,제주특별자치도,126.4262435,33.48362969,,외도동,,외도일동
8398,,,메가엠지씨커피서귀포효돈점,커피 전문점,카페,제주특별자치도,126.6218389,33.26336212,,효돈동,,하효동
8399,,,메가엠지씨커피제주연동점,커피 전문점,카페,제주특별자치도,126.4876668,33.47870565,,연동,,연동
8400,,,카페느슨,커피 전문점,카페,제주특별자치도,126.4751644,33.26261446,,대천동,,도순동
8401,,,칼라,커피 전문점,카페,제주특별자치도,126.5767363,33.51560745,,화북동,,화북일동
8402,,,카페바라크라,커피 전문점,카페,제주특별자치도,126.6041972,33.24162563,,송산동,,보목동
8403,,,카페하모,커피 전문점,카페,제주특별자치도,126.2477159,33.22608781,,대정읍,,대정읍
8404,,,파스쿠찌제주제원점,커피 전문점,카페,제주특별자치도,126.4904952,33.48744929,,연동,,연동
8405,,,도두과자점,커피 전문점,카페,제주특별자치도,126.4651875,33.50458366,,도두동,,도두일동
8406,,,선다방,커피 전문점,카페,제주특별자치도,126.7201174,33.28015518,,남원읍,,남원읍
8407,,,컴포즈커피서귀포,커피 전문점,카페,제주특별자치도,126.5687019,33.25819058,,동홍동,,동홍동
8408,,,특활제주,커피 전문점,카페,제주특별자치도,126.4215294,33.46473616,,애월읍,,애월읍
8409,,,상향평준화,커피 전문점,카페,제주특별자치도,126.5219439,33.50908749,,삼도2동,,삼도이동
8410,,,카페옜다,커피 전문점,카페,제주특별자치도,126.8408738,33.37893357,,성산읍,,성산읍
8411,,,유스커피,커피 전문점,카페,제주특별자치도,126.5407096,33.48430929,,아라동,,아라일동
8412,,,평대우유차,커피 전문점,카페,제주특별자치도,126.8372298,33.53772943,,구좌읍,,구좌읍
8413,,,레드브라운,커피 전문점,카페,제주특별자치도,126.3651267,33.2323025,,안덕면,,안덕면
8414,,,사우다드,커피 전문점,카페,제주특별자치도,126.2536149,33.22559377,,대정읍,,대정읍
8415,,,오델로,커피 전문점,카페,제주특별자치도,126.7179205,33.27916779,,남원읍,,남원읍
8416,,,슬로리,커피 전문점,카페,제주특별자치도,126.4008334,33.43427766,,애월읍,,애월읍
8417,,,물고기,커피 전문점,카페,제주특별자치도,126.3651751,33.23431367,,안덕면,,안덕면
8418,,,유동커피,커피 전문점,카페,제주특별자치도,126.5638494,33.24452929,,송산동,,서귀동
8419,,,예향,커피 전문점,카페,제주특별자치도,126.3418487,33.46902397,,애월읍,,애월읍
8420,,,올래파이,커피 전문점,카페,제주특별자치도,126.4909232,33.48014278,,연동,,연동
8421,,,2472,커피 전문점,카페,제주특별자치도,126.4164974,33.25584045,,예래동,,색달동
8422,,,아트에스프레소,커피 전문점,카페,제주특별자치도,126.8337398,33.32561603,,표선면,,표선면
8423,,,서귀포시장애인단체연합회모커리,커피 전문점,카페,제주특별자치도,126.5646141,33.23975956,,송산동,,서귀동
8424,,,이층빵집굽는아방,커피 전문점,카페,제주특별자치도,126.1837566,33.35068273,,한경면,,한경면
8425,,,베이제주,커피 전문점,카페,제주특별자치도,126.2603147,33.22202731,,대정읍,,대정읍
8426,,,파스쿠찌제주노형,커피 전문점,카페,제주특별자치도,126.4793344,33.4870063,,노형동,,노형동
8427,,,카페아꼬떼,커피 전문점,카페,제주특별자치도,126.7109501,33.45719249,,조천읍,,조천읍
8428,,,해난디아장,커피 전문점,카페,제주특별자치도,126.8048557,33.55645413,,구좌읍,,구좌읍
8429,,,미주커피앤케이크,커피 전문점,카페,제주특별자치도,126.5308478,33.50379299,,이도1동,,이도일동
8430,,,카페봄봄오라점,커피 전문점,카페,제주특별자치도,126.509096,33.49639269,,오라동,,오라삼동
8431,,,보타닉제주꼬피띠암,커피 전문점,카페,제주특별자치도,126.2592899,33.32668369,,한경면,,한경면
8432,,,에니스케리,커피 전문점,카페,제주특별자치도,126.2421866,33.3953837,,한림읍,,한림읍
8433,,,해안골프클럽카페,커피 전문점,카페,제주특별자치도,126.4562354,33.46082772,,노형동,,해안동
8434,,,오랑우탄면사무소,커피 전문점,카페,제주특별자치도,126.2976171,33.23112634,,안덕면,,안덕면
8435,,,낭만주의,커피 전문점,카페,제주특별자치도,126.4376386,33.49553924,,외도동,,내도동
8436,,,콕스,커피 전문점,카페,제주특별자치도,126.5204012,33.49032539,,이도2동,,도남동
8437,,,사우던아일랜드유한책임회사,커피 전문점,카페,제주특별자치도,126.5711684,33.26027463,,동홍동,,동홍동
8438,,,나우커피제주,커피 전문점,카페,제주특별자치도,126.4729361,33.48434913,,노형동,,노형동
8439,,,아르커피,커피 전문점,카페,제주특별자치도,126.5897827,33.52813537,,삼양동,,삼양일동
8440,,,읍천리382제주연동점,커피 전문점,카페,제주특별자치도,126.4901139,33.48152134,,연동,,연동
8441,,,잠시멈추다,커피 전문점,카페,제주특별자치도,126.299726,33.44689745,,애월읍,,애월읍
8442,,,도그모루,커피 전문점,카페,제주특별자치도,126.6730738,33.51527047,,조천읍,,조천읍
8443,,,감성커피삼화점,커피 전문점,카페,제주특별자치도,126.5856806,33.52156116,,삼양동,,삼양이동
8444,,,샨티푸르,커피 전문점,카페,제주특별자치도,126.7106363,33.46676428,,조천읍,,조천읍
8445,,,퍼스트스퀘어,커피 전문점,카페,제주특별자치도,126.5595979,33.25318068,,서홍동,,서홍동
8446,,,니모메,커피 전문점,카페,제주특별자치도,126.431,33.49371534,,외도동,,외도이동
8447,,,마더웍스스위밍룸,커피 전문점,카페,제주특별자치도,126.5522017,33.4719572,,아라동,,아라일동
8448,,,더핍스시즌,커피 전문점,카페,제주특별자치도,126.357584,33.34807327,,한림읍,,한림읍
8449,,,서귀피안,커피 전문점,카페,제주특별자치도,126.5289979,33.24778247,,대륜동,,서호동
8450,,,레이지,커피 전문점,카페,제주특별자치도,126.5166877,33.5011269,,삼도1동,,삼도일동
8451,,,자키커피,커피 전문점,카페,제주특별자치도,126.5254457,33.51202327,,이도1동,,이도일동
8452,,,블랑로쉐,커피 전문점,카페,제주특별자치도,126.2714748,33.1743276,,대정읍,,대정읍
8453,,,우여,커피 전문점,카페,제주특별자치도,126.536952,33.49981716,,이도2동,,이도이동
8454,,,아임누,커피 전문점,카페,제주특별자치도,126.5006454,33.48535466,,연동,,연동
8455,,,빅브라더,커피 전문점,카페,제주특별자치도,126.4917492,33.48711295,,연동,,연동
8456,,,비양놀,커피 전문점,카페,제주특별자치도,126.2635619,33.42896952,,한림읍,,한림읍
8457,,,디에떼에스프레소하귀,커피 전문점,카페,제주특별자치도,126.415417,33.48615131,,애월읍,,애월읍
8458,,,더벤티제주아라점,커피 전문점,카페,제주특별자치도,126.5432148,33.47734252,,아라동,,아라일동
8459,,,캐롯닷밀,커피 전문점,카페,제주특별자치도,126.4157297,33.45833321,,애월읍,,애월읍
8460,,,이야기별방,커피 전문점,카페,제주특별자치도,126.9013853,33.50981496,,구좌읍,,구좌읍
8461,,,지금의우리,커피 전문점,카페,제주특별자치도,126.7840906,33.47126629,,구좌읍,,구좌읍
8462,,,코코메아,커피 전문점,카페,제주특별자치도,126.2025959,33.35968376,,한경면,,한경면
8463,,,블랑벨라운지,커피 전문점,카페,제주특별자치도,126.735718,33.4344835,,구좌읍,,구좌읍
8464,,,이층다방,커피 전문점,카페,제주특별자치도,126.7440888,33.55266993,,구좌읍,,구좌읍
8465,,,메이크어베러,커피 전문점,카페,제주특별자치도,126.4756164,33.47813427,,노형동,,노형동
8466,,,라라스토리,커피 전문점,카페,제주특별자치도,126.4427868,33.45439362,,애월읍,,애월읍
8467,,,아리,커피 전문점,카페,제주특별자치도,126.7110432,33.45744591,,조천읍,,조천읍
8468,,,북카페가까이,커피 전문점,카페,제주특별자치도,126.6176246,33.24269526,,효돈동,,하효동
8469,,,애니커피하우스,커피 전문점,카페,제주특별자치도,126.5623017,33.25189562,,중앙동,,서귀동
8470,,,감성양품,커피 전문점,카페,제주특별자치도,126.3087508,33.45343987,,애월읍,,애월읍
8471,,,델문도제주도립미술관점,커피 전문점,카페,제주특별자치도,126.4897452,33.45254033,,연동,,연동
8472,,,미호지함,커피 전문점,카페,제주특별자치도,126.5259604,33.5140399,,일도1동,,일도일동
8473,,,마로니에미니골프카페,커피 전문점,카페,제주특별자치도,126.6253392,33.29612963,,남원읍,,남원읍
8474,,,파파사이트,커피 전문점,카페,제주특별자치도,126.2700116,33.33952733,,한림읍,,한림읍
8475,,,플로레종,커피 전문점,카페,제주특별자치도,126.4015821,33.43390866,,애월읍,,애월읍
8476,,,숨비나리카페,커피 전문점,카페,제주특별자치도,126.3484949,33.28209318,,안덕면,,안덕면
8477,,,"오빠커피,언니옷장",커피 전문점,카페,제주특별자치도,126.5723627,33.51976749,,화북동,,화북일동
8478,,,커피비원,커피 전문점,카페,제주특별자치도,126.4875399,33.48352749,,연동,,연동
8479,,,뜰안에,커피 전문점,카페,제주특별자치도,126.5783036,33.24844609,,영천동,,토평동
8480,,,무인카페서반,커피 전문점,카페,제주특별자치도,126.5386782,33.5123604,,일도2동,,일도이동
8481,,,알다방,커피 전문점,카페,제주특별자치도,126.2673797,33.31676254,,한경면,,한경면
8482,,,현실도피,커피 전문점,카페,제주특별자치도,126.8382847,33.32305287,,표선면,,표선면
8483,,,메가엠지씨커피제주,커피 전문점,카페,제주특별자치도,126.7172333,33.27844841,,남원읍,,남원읍
8484,,,소소한까페,커피 전문점,카페,제주특별자치도,126.4007991,33.44317562,,애월읍,,애월읍
8485,,,시간당킬로미터,커피 전문점,카페,제주특별자치도,126.5122355,33.25484999,,대륜동,,서호동
8486,,,울트라마린,커피 전문점,카페,제주특별자치도,126.2061242,33.36940826,,한경면,,한경면
8487,,,카페인,커피 전문점,카페,제주특별자치도,126.8359859,33.3271248,,표선면,,표선면
8488,,,카페아나소라,커피 전문점,카페,제주특별자치도,126.6737431,33.49186322,,조천읍,,조천읍
8489,,,새손,커피 전문점,카페,제주특별자치도,126.5301358,33.50071018,,이도2동,,이도이동
8490,,,커피앤녹두,커피 전문점,카페,제주특별자치도,126.6176851,33.26338814,,효돈동,,하효동
8491,,,수지네카페,커피 전문점,카페,제주특별자치도,126.303551,33.26048136,,안덕면,,안덕면
8492,,,예랑커피하우스,커피 전문점,카페,제주특별자치도,126.6454371,33.54057641,,조천읍,,조천읍
8493,,,연인카페,커피 전문점,카페,제주특별자치도,126.8563447,33.52267916,,구좌읍,,구좌읍
8494,,,오시록,커피 전문점,카페,제주특별자치도,126.5485391,33.47612474,,아라동,,아라일동
8495,,,베케베케,커피 전문점,카페,제주특별자치도,126.6050333,33.26193948,,효돈동,,신효동
8496,,,에오마르,커피 전문점,카페,제주특별자치도,126.5866247,33.52572821,,삼양동,,삼양일동
8497,,,하이엔드제주,커피 전문점,카페,제주특별자치도,126.3092102,33.46357045,,애월읍,,애월읍
8498,,,4아일랜드,커피 전문점,카페,제주특별자치도,126.5667201,33.24220018,,송산동,,서귀동
8499,,,카페블루탐,커피 전문점,카페,제주특별자치도,126.6197036,33.53119525,,조천읍,,조천읍
8500,,,뷰스트,커피 전문점,카페,제주특별자치도,126.3035393,33.22776326,,안덕면,,안덕면
8501,,,달이피면지는곳,커피 전문점,카페,제주특별자치도,126.5511671,33.4714222,,아라동,,아라일동
8502,,,올더타임스위첸점,커피 전문점,카페,제주특별자치도,126.5453631,33.47304017,,아라동,,아라일동
8503,,,올더타임외도점,커피 전문점,카페,제주특별자치도,126.4307314,33.49070975,,외도동,,외도일동
8504,,,봄봄,커피 전문점,카페,제주특별자치도,126.50374,33.25275551,,대천동,,강정동
8505,,,카페온결,커피 전문점,카페,제주특별자치도,126.1906027,33.35986113,,한경면,,한경면
8506,,,일이이오브라우니바,커피 전문점,카페,제주특별자치도,126.4278509,33.25163886,,중문동,,중문동
8507,,,컴포즈커피,커피 전문점,카페,제주특별자치도,126.5594832,33.24643529,,정방동,,서귀동
8508,,,가마우지,커피 전문점,카페,제주특별자치도,126.5320095,33.51720413,,건입동,,건입동
8509,,,메가엠지씨커피제주동홍,커피 전문점,카페,제주특별자치도,126.5709556,33.24895693,,동홍동,,동홍동
8510,,,산정오늘베를린,커피 전문점,카페,제주특별자치도,126.7011357,33.49643598,,조천읍,,조천읍
8511,,,메가엠지씨커피제주무지개,커피 전문점,카페,제주특별자치도,126.4717759,33.50874018,,도두동,,도두일동
8512,,,엄블랑호다,커피 전문점,카페,제주특별자치도,126.495877,33.48422401,,연동,,연동
8513,,,구면카페,커피 전문점,카페,제주특별자치도,126.7662584,33.35154422,,표선면,,표선면
8514,,,용우개발,커피 전문점,카페,제주특별자치도,126.1939026,33.33533336,,한경면,,한경면
8515,,,게리가,커피 전문점,카페,제주특별자치도,126.6408772,33.26341842,,남원읍,,남원읍
8516,,,타임스탬프,커피 전문점,카페,제주특별자치도,126.6237911,33.534802,,조천읍,,조천읍
8517,,,리투스,커피 전문점,카페,제주특별자치도,126.859383,33.52412272,,구좌읍,,구좌읍
8518,,,달에사는고래,커피 전문점,카페,제주특별자치도,126.4270648,33.43519017,,애월읍,,애월읍
8519,,,마린68,커피 전문점,카페,제주특별자치도,126.3083505,33.23083102,,안덕면,,안덕면
8520,,,메가엠지씨커피제주대점,커피 전문점,카페,제주특별자치도,126.5615056,33.46033594,,아라동,,아라이동
8521,,,모몽더티하우스,커피 전문점,카페,제주특별자치도,126.1841091,33.34974128,,한경면,,한경면
8522,,,마리따,커피 전문점,카페,제주특별자치도,126.2845592,33.4443355,,한림읍,,한림읍
8523,,,피노키오,커피 전문점,카페,제주특별자치도,126.9483125,33.52050079,,우도면,,우도면
8524,,,탐앤탐스칠성로점,커피 전문점,카페,제주특별자치도,126.5257609,33.51501122,,일도1동,,일도일동
8525,,,금능제면소,커피 전문점,카페,제주특별자치도,126.2284792,33.38816578,,한림읍,,한림읍
8526,,,반디,커피 전문점,카페,제주특별자치도,126.256623,33.31608012,,한경면,,한경면
8527,,,운송,커피 전문점,카페,제주특별자치도,126.5591819,33.25368077,,서홍동,,서홍동
8528,,,세븐먼스,커피 전문점,카페,제주특별자치도,126.5137524,33.25842947,,대륜동,,서호동
8529,,,쿠키키cookiki,커피 전문점,카페,제주특별자치도,126.4055924,33.48211253,,애월읍,,애월읍
8530,,,바다바라,커피 전문점,카페,제주특별자치도,126.4130396,33.2458789,,예래동,,색달동
8531,,,카페토르토니,커피 전문점,카페,제주특별자치도,126.5437181,33.47491417,,아라동,,아라일동
8532,,,아일랜드팩토리풍류,커피 전문점,카페,제주특별자치도,126.5234158,33.51050248,,이도1동,,이도일동
8533,,,레프트핸더,커피 전문점,카페,제주특별자치도,126.8650537,33.52018064,,구좌읍,,구좌읍
8534,,,마마파운드,커피 전문점,카페,제주특별자치도,126.5459461,33.49416198,,이도2동,,이도이동
8535,,,카페방주,커피 전문점,카페,제주특별자치도,126.3870488,33.30558973,,안덕면,,안덕면
8536,,,"난산리마을협동조합,다란",커피 전문점,카페,제주특별자치도,126.8684651,33.39852828,,성산읍,,성산읍
8537,,,롤링브루잉,커피 전문점,카페,제주특별자치도,126.5291622,33.51309525,,일도1동,,일도일동
8538,,,뜻밖의발견,커피 전문점,카페,제주특별자치도,126.5098649,33.25985255,,대천동,,강정동
8539,,,카페,커피 전문점,카페,제주특별자치도,126.5227803,33.51306438,,삼도2동,,삼도이동
8540,,,써니의놀이터,커피 전문점,카페,제주특별자치도,126.4400794,33.23919761,,중문동,,대포동
8541,,,수망일기,커피 전문점,카페,제주특별자치도,126.712123,33.3303654,,남원읍,,남원읍
8542,,,동빵제주동문,커피 전문점,카페,제주특별자치도,126.5259826,33.51209277,,이도1동,,이도일동
8543,,,미띠뽀티하우스,커피 전문점,카페,제주특별자치도,126.5094924,33.25019191,,대륜동,,법환동
8544,,,파파엔도터,커피 전문점,카페,제주특별자치도,126.5687315,33.24518965,,정방동,,서귀동
8545,,,우도하영,커피 전문점,카페,제주특별자치도,126.948232,33.52004028,,우도면,,우도면
8546,,,로엣컴퍼니,커피 전문점,카페,제주특별자치도,126.7562944,33.32921966,,남원읍,,남원읍
8547,,,카페뷰,커피 전문점,카페,제주특별자치도,126.9579594,33.52033888,,우도면,,우도면
8548,,,루바토,커피 전문점,카페,제주특별자치도,126.5358513,33.48848939,,이도2동,,이도이동
8549,,,조아찌,커피 전문점,카페,제주특별자치도,126.4508957,33.4967425,,이호동,,이호일동
8550,,,테라피쉬,커피 전문점,카페,제주특별자치도,126.562313,33.46094937,,아라동,,아라이동
8551,,,휴예그리나,커피 전문점,카페,제주특별자치도,126.9547402,33.52397237,,우도면,,우도면
8552,,,씨엔엠컴퍼니,커피 전문점,카페,제주특별자치도,126.4803206,33.4903001,,노형동,,노형동
8553,,,제돌이팡동문,커피 전문점,카페,제주특별자치도,126.5260875,33.5128874,,일도1동,,일도일동
8554,,,우호적무관심,커피 전문점,카페,제주특별자치도,126.2672553,33.33769482,,한경면,,한경면
8555,,,금커피별빙수,커피 전문점,카페,제주특별자치도,126.4933443,33.48509481,,연동,,연동
8556,,,닻별,커피 전문점,카페,제주특별자치도,126.2325093,33.38922395,,한림읍,,한림읍
8557,,,신산리마을카페,커피 전문점,카페,제주특별자치도,126.8768841,33.37662283,,성산읍,,성산읍
8558,,,부커피,커피 전문점,카페,제주특별자치도,126.4921787,33.51880826,,용담2동,,용담삼동
8559,,,아이앤지,커피 전문점,카페,제주특별자치도,126.6749488,33.48546576,,조천읍,,조천읍
8560,,,비자림베리멍,커피 전문점,카페,제주특별자치도,126.8128753,33.49208415,,구좌읍,,구좌읍
8561,,,플로,커피 전문점,카페,제주특별자치도,126.8366567,33.32676141,,표선면,,표선면
8562,,,컴포즈,커피 전문점,카페,제주특별자치도,126.5216454,33.26130051,,대륜동,,서호동
8563,,,미정,커피 전문점,카페,제주특별자치도,126.5399681,33.48938545,,이도2동,,이도이동
8564,,,지니,커피 전문점,카페,제주특별자치도,126.2651224,33.41051884,,한림읍,,한림읍
8565,,,드롭탑제주용담해안도로점,커피 전문점,카페,제주특별자치도,126.4964754,33.51993336,,용담2동,,용담삼동
8566,,,샘물카페,커피 전문점,카페,제주특별자치도,126.5419244,33.50298622,,이도2동,,이도이동
8567,,,카페봄봄,커피 전문점,카페,제주특별자치도,126.59708,33.48886416,,봉개동,,봉개동
8568,,,빽다방제주연북로점,커피 전문점,카페,제주특별자치도,126.4842966,33.48133312,,노형동,,노형동
8569,,,버스맨카페,커피 전문점,카페,제주특별자치도,126.5338128,33.49516399,,이도2동,,이도이동
8570,,,서정,커피 전문점,카페,제주특별자치도,126.5544677,33.25258018,,서홍동,,서홍동
8571,,,금붕어,커피 전문점,카페,제주특별자치도,126.5423731,33.49419212,,이도2동,,이도이동
8572,,,비에노즈,커피 전문점,카페,제주특별자치도,126.2842845,33.44244748,,한림읍,,한림읍
8573,,,뮤제빈티지,커피 전문점,카페,제주특별자치도,126.6968584,33.28069793,,남원읍,,남원읍
8574,,,봄봄삼도점,커피 전문점,카페,제주특별자치도,126.5131576,33.50492528,,용담1동,,용담일동
