번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
527,국내외여행업,제주특별자치도 제주시 해안동 855-6 ,(주)이제주투어,국내외여행업,126.4588171,33.4657466,5011066000,노형동,5011013900,해안동
528,국내외여행업,제주특별자치도 제주시 이도이동 379-8 ,주식회사 나눔투어,국내외여행업,126.5372789,33.4996228,5011054000,이도2동,5011010400,이도이동
529,국내외여행업,제주특별자치도 제주시 삼도일동 799-4 ,주식회사 레인보우엔케이투어,국내외여행업,126.5189087,33.5091505,5011055000,삼도1동,5011010500,삼도일동
530,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,이편한투어,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
531,국내외여행업,제주특별자치도 서귀포시 서호동 1605 ,(주)클릭제주,국내외여행업,126.5182503,33.2520472,5013059000,대륜동,5013010300,서호동
532,국내외여행업,제주특별자치도 제주시 노형동 1033-7 공성빌딩 ,주식회사여행하는이유,국내외여행업,126.4756966,33.4914335,5011066000,노형동,5011012200,노형동
533,국내외여행업,제주특별자치도 제주시 삼양일동 1599-37 ,제이원 여행사,국내외여행업,126.5890263,33.5270178,5011061000,삼양동,5011011300,삼양일동
534,국내외여행업,제주특별자치도 제주시 오라삼동 2095-1 ,제주 가진투어,국내외여행업,126.5062787,33.490697,5011064000,오라동,5011012100,오라삼동
535,국내외여행업,제주특별자치도 제주시 연동 1313-3 ,주식회사 리브애니웨어,국내외여행업,126.4890594,33.4698154,5011065000,연동,5011013700,연동
536,국내외여행업,제주특별자치도 서귀포시 서호동 1605 ,바스톤투어,국내외여행업,126.5182503,33.2520472,5013059000,대륜동,5013010300,서호동
537,국내외여행업,제주특별자치도 서귀포시 안덕면 서광리 997-1 B동 ,주식회사 뷰틱스,국내외여행업,126.3163834,33.2925725,5013031000,안덕면,5013031027,안덕면 서광리
538,국내외여행업,제주특별자치도 제주시 삼도이동 154 ,주식회사 피플밤,국내외여행업,126.5221614,33.5109023,5011056000,삼도2동,5011010600,삼도이동
539,국내외여행업,제주특별자치도 제주시 연동 272-33 로얄쇼핑센타및오피스텔 5층 8호,주식회사 킴스투어,국내외여행업,126.4911226,33.488557,5011065000,연동,5011013700,연동
540,국내외여행업,제주특별자치도 제주시 연동 2332-6 삼무원룸아파트 205호,신나라투어,국내외여행업,126.4902766,33.4926669,5011065000,연동,5011013700,연동
541,국내외여행업,제주특별자치도 제주시 노형동 2664 3층 ,주식회사 가자제주닷컴,국내외여행업,126.4688996,33.4881852,5011066000,노형동,5011012200,노형동
542,국내외여행업,제주특별자치도 제주시 연동 253-5 신성오피스텔 1110호,소랑투어,국내외여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
543,국내외여행업,제주특별자치도 제주시 화북일동 1932-3 지하1층 ,주식회사 이든골프마케팅,국내외여행업,126.5637541,33.5229136,5011060000,화북동,5011011100,화북일동
544,국내외여행업,제주특별자치도 제주시 노형동 3705-2 2층 ,나이스투어,국내외여행업,126.4619541,33.4842405,5011066000,노형동,5011012200,노형동
545,국내외여행업,제주특별자치도 제주시 아라이동 3001-4 2층 2034호,디에스투어,국내외여행업,126.5419652,33.4935383,5011063000,아라동,5011011800,아라이동
546,국내외여행업,제주특별자치도 제주시 용담이동 876-1 ,주식회사 세종고속관광,국내외여행업,126.5017073,33.5105844,5011058000,용담2동,5011010900,용담이동
547,국내외여행업,제주특별자치도 제주시 건입동 1037-4 ,주식회사 에이치엔투어,국내외여행업,126.5381746,33.5173943,5011059000,건입동,5011010700,건입동
548,국내외여행업,제주특별자치도 제주시 연동 290-2 연동학산맨션 204호,주식회사 투어제이,국내외여행업,126.4938623,33.4931432,5011065000,연동,5011013700,연동
549,국내외여행업,제주특별자치도 제주시 이도이동 1965-2 ,제제밴드여행사,국내외여행업,126.5426992,33.4940428,5011054000,이도2동,5011010400,이도이동
550,국내외여행업,제주특별자치도 제주시 노형동 1296-8 제주관광대학 교육관 503호,주식회사 더온제주,국내외여행업,126.4808199,33.4870337,5011066000,노형동,5011012200,노형동
551,국내외여행업,제주특별자치도 제주시 용담삼동 1042-1 ,청춘여행사 주식회사,국내외여행업,126.5019073,33.515843,5011058000,용담2동,5011011000,용담삼동
552,국내외여행업,제주특별자치도 제주시 아라이동 3001-4 3층 2023호,클럽세부호핑,국내외여행업,126.5419652,33.4935383,5011063000,아라동,5011011800,아라이동
553,국내외여행업,제주특별자치도 제주시 아라일동 6143-2 인다라빌 101호,우명여행사,국내외여행업,126.5474494,33.4718388,5011063000,아라동,5011011700,아라일동
554,국내외여행업," 제주특별자치도 제주시 연동 292-93 도호빌딩, 1층  ",주식회사 티엔제주,국내외여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
555,국내외여행업,제주특별자치도 제주시 일도이동 1036-4 ,마메든여행,국내외여행업,126.5309445,33.507671,5011052000,일도2동,5011010200,일도이동
556,국내외여행업,제주특별자치도 제주시 노형동 914-4 서림빌딩 301호,투데이제주,국내외여행업,126.484768,33.486451,5011066000,노형동,5011012200,노형동
557,국내외여행업,제주특별자치도 제주시 이도이동 1179-4 6층 ,비전오케이,국내외여행업,126.530696,33.4988146,5011054000,이도2동,5011010400,이도이동
558,국내외여행업,제주특별자치도 제주시 이도이동 1015-23 ,이다모아,국내외여행업,126.5312315,33.4951426,5011054000,이도2동,5011010400,이도이동
559,국내외여행업,제주특별자치도 제주시 연동 1374 1층 ,주식회사 혼디가자,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
560,국내외여행업,제주특별자치도 제주시 연동 1374 2층 ,777투어,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
561,국내외여행업,제주특별자치도 제주시 아라이동 3001-4 ,주식회사 오투컴퍼니,국내외여행업,126.5419652,33.4935383,5011063000,아라동,5011011800,아라이동
562,국내외여행업,제주특별자치도 서귀포시 하효동 701 ,누리해외여행,국내외여행업,126.6173418,33.2613571,5013055000,효돈동,5013010800,하효동
563,국내외여행업,제주특별자치도 제주시 화북이동 2342-1 ,주식회사 인제주아일랜드,국내외여행업,126.5667039,33.5104881,5011060000,화북동,5011011200,화북이동
564,국내외여행업,제주특별자치도 제주시 용담일동 2829 아리랑빌딩 ,하루여행사,국내외여행업,126.514442,33.5003518,5011057000,용담1동,5011010800,용담일동
565,국내외여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 ,비앤와이투어,국내외여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
566,국내외여행업,제주특별자치도 제주시 연동 294-33 ,주식회사 청명투어,국내외여행업,126.4941928,33.4839964,5011065000,연동,5011013700,연동
567,국내외여행업,제주특별자치도 제주시 아라일동 6114-11 ,케이앤에이치투어,국내외여행업,126.5488457,33.4752,5011063000,아라동,5011011700,아라일동
568,국내외여행업,제주특별자치도 제주시 연동 2414-2 ,주식회사 테마인제주,국내외여행업,126.4810424,33.4933924,5011065000,연동,5011013700,연동
569,국내외여행업,제주특별자치도 제주시 도두일동 2623-4 4층 ,주식회사 성원트래블,국내외여행업,126.4654217,33.5035769,5011069000,도두동,5011012700,도두일동
570,국내외여행업,제주특별자치도 제주시 용담일동 120-1 ,주식회사 미추홀항공여행사,국내외여행업,126.5187649,33.5125386,5011057000,용담1동,5011010800,용담일동
571,국내외여행업,제주특별자치도 제주시 일도이동 46-1 혜성대유아파트 ,주식회사 우도사랑투어,국내외여행업,126.5452801,33.5057215,5011052000,일도2동,5011010200,일도이동
572,국내외여행업,제주특별자치도 제주시 노형동 1288-5 노형타워 ,유한회사 범광투어,국내외여행업,126.4783125,33.4858309,5011066000,노형동,5011012200,노형동
573,국내외여행업,제주특별자치도 제주시 용담일동 163-9 동성투원룸 ,주식회사 바른투어,국내외여행업,126.5183939,33.5103073,5011057000,용담1동,5011010800,용담일동
574,국내외여행업,제주특별자치도 서귀포시 보목동 663-4 ,주식회사 제주친구,국내외여행업,126.5994567,33.242205,5013051000,송산동,5013011000,보목동
575,국내외여행업,제주특별자치도 제주시 연동 282-45 ,제주글로벌여행 주식회사,국내외여행업,126.4931332,33.4886446,5011065000,연동,5011013700,연동
576,국내외여행업,제주특별자치도 제주시 용담이동 2680-16 ,주식회사 가가여행사,국내외여행업,126.5100256,33.5081424,5011058000,용담2동,5011010900,용담이동
577,국내외여행업,제주특별자치도 제주시 연동 303-30 ,행복제주,국내외여행업,126.4968163,33.4865887,5011065000,연동,5011013700,연동
578,국내외여행업,제주특별자치도 제주시 노형동 906-5 한신오피스텔 1207호,(주)명랑골프스포츠매니지먼트,국내외여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
579,국내외여행업,제주특별자치도 제주시 영평동 2417-10 ,온세플러스투어,국내외여행업,126.5607744,33.479883,5011063000,아라동,5011013600,영평동
580,국내외여행업,제주특별자치도 서귀포시 호근동 409-4 ,더힐링아일랜드,국내외여행업,126.5353072,33.2426923,5013059000,대륜동,5013010400,호근동
581,국내외여행업,제주특별자치도 제주시 이도이동 1036-9 1층 ,현여행갤러리,국내외여행업,126.5332774,33.4976101,5011054000,이도2동,5011010400,이도이동
582,국내외여행업,제주특별자치도 제주시 연동 2324-5 ,주식회사 명보관광,국내외여행업,126.4872628,33.490863,5011065000,연동,5011013700,연동
583,국내외여행업,제주특별자치도 제주시 건입동 710-7 ,주식회사 제이누리투어,국내외여행업,126.5405431,33.5141585,5011059000,건입동,5011010700,건입동
584,국내외여행업,제주특별자치도 제주시 삼도일동 572-9 ,(주)열방투어,국내외여행업,126.5214719,33.4995524,5011055000,삼도1동,5011010500,삼도일동
585,국내외여행업,제주특별자치도 제주시 용담이동 2746-1 ,(주)지제이투어,국내외여행업,126.5050054,33.5015455,5011058000,용담2동,5011010900,용담이동
586,국내외여행업,제주특별자치도 제주시 연동 446 ,(주)우노컴패니,국내외여행업,126.4987566,33.4820142,5011065000,연동,5011013700,연동
587,국내외여행업,제주특별자치도 제주시 해안동 2391 ,주식회사 이지골프투어,국내외여행업,126.449876,33.4622453,5011066000,노형동,5011013900,해안동
588,국내외여행업,제주특별자치도 제주시 연동 2332-4 연동엘리시아아파트 ,주식회사 산하글로벌,국내외여행업,126.4901417,33.4929988,5011065000,연동,5011013700,연동
589,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,모이자투어,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
590,국내외여행업,제주특별자치도 제주시 노형동 2346-1 ,미소항공여행사,국내외여행업,126.4715291,33.4805995,5011066000,노형동,5011012200,노형동
591,국내외여행업,제주특별자치도 제주시 연동 1528-13 ,(유)반디투어,국내외여행업,126.4879274,33.4767707,5011065000,연동,5011013700,연동
592,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,보보투어,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
593,국내외여행업,제주특별자치도 제주시 노형동 944-19 2 ,주식회사 노을길여행사,국내외여행업,126.4851695,33.4837872,5011066000,노형동,5011012200,노형동
594,국내외여행업,제주특별자치도 제주시 도남동 696-1 ,주식회사 단비여행사,국내외여행업,126.5217925,33.4895578,5011054000,이도2동,5011012900,도남동
595,국내외여행업,제주특별자치도 제주시 오라이동 664-16 2층 ,송이투어,국내외여행업,126.510033,33.4681309,5011064000,오라동,5011012000,오라이동
596,국내외여행업,제주특별자치도 제주시 노형동 671-15 ,주식회사 티앤토투어,국내외여행업,126.4793861,33.4754941,5011066000,노형동,5011012200,노형동
597,국내외여행업,제주특별자치도 제주시 노형동 3781-7 ,주식회사 제주원투어,국내외여행업,126.4789825,33.4844327,5011066000,노형동,5011012200,노형동
598,국내외여행업,제주특별자치도 제주시 이도이동 1059-14 네오캠퍼스 ,주식회사 티엔지,국내외여행업,126.5350474,33.4960262,5011054000,이도2동,5011010400,이도이동
599,국내외여행업,제주특별자치도 제주시 연동 290-2 ,주식회사 제주토박이,국내외여행업,126.4938623,33.4931432,5011065000,연동,5011013700,연동
600,국내외여행업,제주특별자치도 제주시 애월읍 상가리 613-1 ,주식회사 길관광여행사,국내외여행업,126.3600279,33.4359991,5011025300,애월읍,5011025331,애월읍 상가리
601,국내외여행업,제주특별자치도 제주시 이도이동 379-8 ,나눔투어,국내외여행업,126.5372789,33.4996228,5011054000,이도2동,5011010400,이도이동
602,국내외여행업,제주특별자치도 제주시 이도이동 2039-2 휴펠리스Ⅱ ,주식회사 자연과여행,국내외여행업,126.5329507,33.4869947,5011054000,이도2동,5011010400,이도이동
603,국내외여행업,제주특별자치도 제주시 용담일동 2829 아리랑빌딩 ,유한회사 청록여행사,국내외여행업,126.514442,33.5003518,5011057000,용담1동,5011010800,용담일동
604,국내외여행업,제주특별자치도 제주시 이호이동 934 ,두리함께 주식회사,국내외여행업,126.4604326,33.4930028,5011068000,이호동,5011012600,이호이동
605,국내외여행업,제주특별자치도 제주시 이도일동 1774-1 그린클리닉 ,한우리투어,국내외여행업,126.5285833,33.5009263,5011053000,이도1동,5011010300,이도일동
606,국내외여행업,제주특별자치도 제주시 연동 292-93 ,주식회사 여명코퍼레이션,국내외여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
607,국내외여행업,제주특별자치도 제주시 용담삼동 519-9 ,주식회사 제주몬딱,국내외여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
608,국내외여행업,제주특별자치도 서귀포시 동홍동 416-8 ,제주아일랜드센터,국내외여행업,126.5759397,33.2566162,5013057000,동홍동,5013010500,동홍동
609,국내외여행업,제주특별자치도 제주시 이호이동 114-3 ,(유)제주로여행,국내외여행업,126.4631972,33.4942633,5011068000,이호동,5011012600,이호이동
610,국내외여행업,제주특별자치도 제주시 애월읍 어음리 2960-4 ,(유)그린삼육오,국내외여행업,126.3370516,33.4014613,5011025300,애월읍,5011025336,애월읍 어음리
611,국내외여행업,제주특별자치도 제주시 용담일동 305-6 ,(주)제주여행사,국내외여행업,126.5133182,33.5100662,5011057000,용담1동,5011010800,용담일동
612,국내외여행업,제주특별자치도 제주시 연동 303-11 ,(주)허브여행사,국내외여행업,126.4961638,33.4863644,5011065000,연동,5011013700,연동
613,국내외여행업,제주특별자치도 제주시 노형동 2732-2 ,(주)소리여행사,국내외여행업,126.4734688,33.4914602,5011066000,노형동,5011012200,노형동
614,국내외여행업,제주특별자치도 제주시 도두일동 2246-1 ,(주)쎄븐투어,국내외여행업,126.4720034,33.4970859,5011069000,도두동,5011012700,도두일동
615,국내외여행업,제주특별자치도 제주시 삼도일동 539-13 ,(주)해인투어,국내외여행업,126.5201475,33.5040263,5011055000,삼도1동,5011010500,삼도일동
616,국내외여행업,제주특별자치도 제주시 외도이동 235-3 ,(주)제이케이투어,국내외여행업,126.434047,33.4924918,5011067000,외도동,5011012400,외도이동
617,국내외여행업,제주특별자치도 제주시 이도이동 409-10 2층 1012호,(주)모닝레저엔터테인먼트,국내외여행업,126.5428666,33.5013926,5011054000,이도2동,5011010400,이도이동
618,국내외여행업,제주특별자치도 제주시 아라이동 3012-5 ,우리제주상조 주식회사,국내외여행업,126.5418568,33.492942,5011063000,아라동,5011011800,아라이동
619,국내외여행업,제주특별자치도 제주시 연동 304-26 ,(주)비제이씨앤씨,국내외여행업,126.4967267,33.4842976,5011065000,연동,5011013700,연동
620,국내외여행업,제주특별자치도 제주시 연동 253-25 ,주식회사 세계항공투어,국내외여행업,126.4873124,33.4855354,5011065000,연동,5011013700,연동
621,국내외여행업,제주특별자치도 제주시 연동 253-25 3층 ,골프로투어,국내외여행업,126.4873124,33.4855354,5011065000,연동,5011013700,연동
622,국내외여행업,제주특별자치도 제주시 외도일동 405-4 2층 ,탑코리아여행사,국내외여행업,126.4298257,33.4926818,5011067000,외도동,5011012300,외도일동
623,국내외여행업,제주특별자치도 제주시 연동 272-33 로얄쇼핑센타및오피스텔 ,(유)해냄에이젼시,국내외여행업,126.4911226,33.488557,5011065000,연동,5011013700,연동
624,국내외여행업,제주특별자치도 제주시 오라일동 2453-3 ,연트래블러스(주),국내외여행업,126.5200182,33.4964516,5011064000,오라동,5011011900,오라일동
625,국내외여행업,제주특별자치도 제주시 한경면 고산리 2215 ,(주)더웨이코리아,국내외여행업,126.1802484,33.3035995,5011031000,한경면,5011031023,한경면 고산리
626,국내외여행업,제주특별자치도 제주시 삼양이동 2181-9 ,주식회사 미카엘여행사,국내외여행업,126.5864324,33.5210378,5011061000,삼양동,5011011400,삼양이동
627,국내외여행업,제주특별자치도 제주시 오라삼동 2573-3 ,유한회사 미로투어,국내외여행업,126.5037302,33.4993574,5011064000,오라동,5011012100,오라삼동
628,국내외여행업,제주특별자치도 제주시 삼도일동 558-14 ,(주)안드레아여행사,국내외여행업,126.5231754,33.4999964,5011055000,삼도1동,5011010500,삼도일동
629,국내외여행업,제주특별자치도 제주시 아라일동 6065-3 ,주식회사 민투어몰,국내외여행업,126.5424581,33.4698959,5011063000,아라동,5011011700,아라일동
630,국내외여행업,제주특별자치도 제주시 삼양이동 2181-9 ,(주)투어나비닷컴,국내외여행업,126.5864324,33.5210378,5011061000,삼양동,5011011400,삼양이동
631,국내외여행업,제주특별자치도 제주시 화북일동 1953-8 ,도우미항공투어(주),국내외여행업,126.5641766,33.5214489,5011060000,화북동,5011011100,화북일동
632,국내외여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 ,(주)명문에듀앤트래블,국내외여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
633,국내외여행업,제주특별자치도 제주시 도남동 696-1 ,주식회사 태신항공여행사,국내외여행업,126.5217925,33.4895578,5011054000,이도2동,5011012900,도남동
634,국내외여행업,제주특별자치도 제주시 삼도일동 750-4 ,(주)런여행사,국내외여행업,126.5190524,33.5095579,5011055000,삼도1동,5011010500,삼도일동
635,국내외여행업,제주특별자치도 서귀포시 서홍동 267-2 ,세계의제주,국내외여행업,126.5563783,33.2643338,5013058000,서홍동,5013010600,서홍동
636,국내외여행업,제주특별자치도 제주시 연동 2414-2 ,(주)한반도여행사,국내외여행업,126.4810424,33.4933924,5011065000,연동,5011013700,연동
637,국내외여행업,제주특별자치도 제주시 용담이동 779-5 ,(주)그린로즈,국내외여행업,126.5059053,33.5067945,5011058000,용담2동,5011010900,용담이동
638,국내외여행업,제주특별자치도 제주시 연동 280-23 한솔빌라 ,(주)여행누리,국내외여행업,126.4929173,33.4924105,5011065000,연동,5011013700,연동
639,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,주식회사 퍼스트클래스(First Class),국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
640,국내외여행업,제주특별자치도 제주시 봉개동 2423-13 2층 ,(주)굿투어,국내외여행업,126.5926193,33.491266,5011062000,봉개동,5011011600,봉개동
641,국내외여행업,제주특별자치도 제주시 연동 293-1 202호,(주)송죽레져관광,국내외여행업,126.4934196,33.4876383,5011065000,연동,5011013700,연동
642,국내외여행업,제주특별자치도 제주시 일도이동 357-1 ,(유)대승항공여행사,국내외여행업,126.5408613,33.5086627,5011052000,일도2동,5011010200,일도이동
643,국내외여행업,제주특별자치도 제주시 노형동 919 1층 ,(주)하나제주여행,국내외여행업,126.4804364,33.4849644,5011066000,노형동,5011012200,노형동
644,국내외여행업,제주특별자치도 제주시 삼도이동 222-5 (중앙로142) 2층 ,황금여행사,국내외여행업,126.5240521,33.5079406,5011056000,삼도2동,5011010600,삼도이동
645,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,(주)제주코믹해외여행사,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
646,국내외여행업,제주특별자치도 제주시 연동 324-11 ,(주)제우인터내셔널,국내외여행업,126.499811,33.4838842,5011065000,연동,5011013700,연동
647,국내외여행업,제주특별자치도 제주시 아라이동 1134-8 ,(유)제주이글여행사,국내외여행업,126.5498521,33.4838849,5011063000,아라동,5011011800,아라이동
648,국내외여행업,제주특별자치도 제주시 애월읍 구엄리 348-5 ,(주)대웅여행사,국내외여행업,126.3832558,33.4816971,5011025300,애월읍,5011025324,애월읍 구엄리
649,국내외여행업,제주특별자치도 제주시 연동 263-13 ,제주여행섬,국내외여행업,126.4897112,33.4843295,5011065000,연동,5011013700,연동
650,국내외여행업,제주특별자치도 제주시 노형동 764-13 ,홀리데이여행사,국내외여행업,126.4799663,33.4767725,5011066000,노형동,5011012200,노형동
651,국내외여행업,제주특별자치도 서귀포시 서홍동 731-61 ,하나이글스투어,국내외여행업,126.5575974,33.2417446,5013058000,서홍동,5013010600,서홍동
652,국내외여행업,제주특별자치도 제주시 조천읍 선흘리 1960-23 1층 102호,(주)공룡투어,국내외여행업,126.7013319,33.4623758,5011025900,조천읍,5011025930,조천읍 선흘리
653,국내외여행업,제주특별자치도 제주시 삼도일동 578-14 ,간다여행(주),국내외여행업,126.5228257,33.4990456,5011055000,삼도1동,5011010500,삼도일동
654,국내외여행업,제주특별자치도 제주시 연동 272-33 (연중2로71) 로얄오피스텔 710호,유한회사 한송여행사,국내외여행업,126.4911226,33.488557,5011065000,연동,5011013700,연동
655,국내외여행업,제주특별자치도 제주시 연동 292-86 206호,(유)진성항공여행사,국내외여행업,126.4943634,33.4890562,5011065000,연동,5011013700,연동
656,국내외여행업,제주특별자치도 서귀포시 서귀동 401-6 ,(주)열린여행사,국내외여행업,126.5657639,33.2482315,5013052000,정방동,5013010100,서귀동
657,국내외여행업,제주특별자치도 제주시 노형동 915-7 ,아하투어(주),국내외여행업,126.4853205,33.4868544,5011066000,노형동,5011012200,노형동
658,국내외여행업,제주특별자치도 제주시 일도이동 324-1 ,(주)조은관광여행사,국내외여행업,126.542134,33.5104267,5011052000,일도2동,5011010200,일도이동
659,국내외여행업,제주특별자치도 제주시 한림읍 한수리 920-24 ,(주)한림항공,국내외여행업,126.2636299,33.4218939,5011025000,한림읍,5011025035,한림읍 한수리
660,국내외여행업,제주특별자치도 제주시 이도이동 1179-4 5층 ,(주)제주탑여행사,국내외여행업,126.530696,33.4988146,5011054000,이도2동,5011010400,이도이동
661,국내외여행업,제주특별자치도 제주시 삼도일동 305-130 ,유한회사 스카이관광,국내외여행업,126.523362,33.504218,5011055000,삼도1동,5011010500,삼도일동
662,국내외여행업,제주특별자치도 제주시 일도이동 109-11 (태성로53) ,(유)승,국내외여행업,126.5463791,33.4979177,5011052000,일도2동,5011010200,일도이동
663,국내외여행업,제주특별자치도 제주시 연동 272-33 로얄쇼핑센타및오피스텔 ,(주)굿모닝제주투어,국내외여행업,126.4911226,33.488557,5011065000,연동,5011013700,연동
664,국내외여행업,제주특별자치도 제주시 노형동 1291-5 ,(주)특별자치도여행사,국내외여행업,126.4807444,33.4882769,5011066000,노형동,5011012200,노형동
665,국내외여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,(주)외방여행사,국내외여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
666,국내외여행업,제주특별자치도 서귀포시 서홍동 253-15 ,(주)월드국제여행사,국내외여행업,126.5586593,33.2633324,5013058000,서홍동,5013010600,서홍동
667,개방서비스명,소재지전체주소,사업장명,문화체육업종명,123.7417741,32.5220203,,,,
668,종합여행업,제주특별자치도 제주시 노형동 912-3 제주아이비호텔 ,길림여행사,종합여행업,126.4816611,33.4863047,5011066000,노형동,5011012200,노형동
669,종합여행업,제주특별자치도 제주시 용담삼동 519-9 시민 ,루블루여행 유한회사,종합여행업,126.5063095,33.5152109,5011058000,용담2동,5011011000,용담삼동
670,종합여행업,제주특별자치도 제주시 이도이동 1186-4 ,유한회사 진투국제여행사,종합여행업,126.5303842,33.4975217,5011054000,이도2동,5011010400,이도이동
671,종합여행업,제주특별자치도 제주시 연동 2325-6 연동 타워프로빌 ,주식회사 명인국제여행사,종합여행업,126.4879887,33.4911965,5011065000,연동,5011013700,연동
672,종합여행업,제주특별자치도 제주시 구좌읍 세화리 1332-4 ,비노마드 주식회사,종합여행업,126.859786,33.5195823,5011025600,구좌읍,5011025628,구좌읍 세화리
673,종합여행업,제주특별자치도 제주시 오라이동 2217-16 ,제주국제여행사,종합여행업,126.5099625,33.4961237,5011064000,오라동,5011012000,오라이동
674,종합여행업,제주특별자치도 제주시 한림읍 금능리 2005 ,(주)일삶쉼,종합여행업,126.218315,33.3813316,5011025000,한림읍,5011025033,한림읍 금능리
675,종합여행업,제주특별자치도 제주시 노형동 3805-2 ,신화홀리데이(주),종합여행업,126.474525,33.4821601,5011066000,노형동,5011012200,노형동
676,종합여행업,제주특별자치도 제주시 연동 253-1 명지빌딩 ,(주)신엽여행사,종합여행업,126.4874593,33.4857536,5011065000,연동,5011013700,연동
677,종합여행업,제주특별자치도 제주시 연동 253-5 신성오피스텔 ,한강국제여행사,종합여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
678,종합여행업,제주특별자치도 제주시 해안동 35-91 더 도무스 1차 ,㈜원앤원컴퍼니,종합여행업,126.4818227,33.4412555,5011066000,노형동,5011013900,해안동
679,종합여행업,제주특별자치도 제주시 노형동 924-1 ,㈜대목,종합여행업,126.4815469,33.4842207,5011066000,노형동,5011012200,노형동
680,종합여행업,제주특별자치도 제주시 노형동 924-1 ,소요유여행사㈜,종합여행업,126.4815469,33.4842207,5011066000,노형동,5011012200,노형동
681,종합여행업,제주특별자치도 제주시 구좌읍 종달리 2764-15 ,호스피탤러티인터내셔널(유),종합여행업,126.8910648,33.4986512,5011025600,구좌읍,5011025632,구좌읍 종달리
682,종합여행업,제주특별자치도 제주시 오라이동 1206 광은빌딩 ,㈜윤슬같은사람들,종합여행업,126.5116284,33.4930965,5011064000,오라동,5011012000,오라이동
683,종합여행업,제주특별자치도 서귀포시 서귀동 299-1 ,제주국제여행사,종합여행업,126.5607941,33.2522584,5013054000,천지동,5013010100,서귀동
684,종합여행업,제주특별자치도 제주시 도두일동 1375-2 ,(주)윈썸트레블,종합여행업,126.4785324,33.4997086,5011069000,도두동,5011012700,도두일동
685,종합여행업,제주특별자치도 제주시 연동 294-111 서진팰리스 ,새로운여행(New Travel),종합여행업,126.4940369,33.4855452,5011065000,연동,5011013700,연동
686,종합여행업,제주특별자치도 제주시 노형동 1054-6 아란야플라자 ,(유)한양국제여행사,종합여행업,126.4767223,33.4887775,5011066000,노형동,5011012200,노형동
687,종합여행업,제주특별자치도 제주시 용담삼동 1042-1 ,㈜오늘의여행,종합여행업,126.5019073,33.515843,5011058000,용담2동,5011011000,용담삼동
688,종합여행업,제주특별자치도 제주시 용담이동 2739 ,(주)제주패스글로벌,종합여행업,126.5054549,33.5035705,5011058000,용담2동,5011010900,용담이동
689,종합여행업,제주특별자치도 제주시 노형동 3606-1 ,포니고속관광협동조합,종합여행업,126.4615149,33.4798715,5011066000,노형동,5011012200,노형동
690,종합여행업,제주특별자치도 제주시 아라일동 6082-11 ,㈜리바이티엔(LIBAITIAN),종합여행업,126.5447714,33.4711582,5011063000,아라동,5011011700,아라일동
691,종합여행업,제주특별자치도 제주시 노형동 1045-11 한라빌라 ,제우스트레블(주),종합여행업,126.478002,33.4906595,5011066000,노형동,5011012200,노형동
692,종합여행업,제주특별자치도 제주시 연동 2498 ,엔젤투어,종합여행업,126.4959155,33.4969908,5011065000,연동,5011013700,연동
693,종합여행업,제주특별자치도 제주시 애월읍 하귀1리 117-1 ,㈜오크라투어,종합여행업,126.4145636,33.48642,5011025300,애월읍,5011025340,애월읍 하귀1리
694,종합여행업,제주특별자치도 제주시 이호일동 641-1 ,바른파트너스㈜,종합여행업,126.4601952,33.4991215,5011068000,이호동,5011012500,이호일동
695,종합여행업,제주특별자치도 제주시 노형동 939 정한오피스텔 ,㈜대양국제여행사,종합여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
696,종합여행업,제주특별자치도 제주시 연동 280-1 ,㈜스테이코리아여행사,종합여행업,126.4922344,33.4933218,5011065000,연동,5011013700,연동
