번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
806,관광사업자,제주특별자치도 제주시 삼도이동 1255 ,라마다프라자제주호텔,관광숙박업,126.5184,33.5187911,5011056000,삼도2동,5011010600,삼도이동
807,관광사업자,제주특별자치도 제주시 연동 301 - 5 ,이제이투어(주),여행업,126.4962314,33.4911705,5011065000,연동,5011013700,연동
808,관광사업자,제주특별자치도 서귀포시 표선면 표선리 40 - 69 ,해비치리조트,관광숙박업,126.8450319,33.3236128,5013032000,표선면,5013032021,표선면 표선리
809,관광사업자,제주특별자치도 제주시 일도이동 148 - 29 2층 ,(주)논스톱투어,여행업,126.5403809,33.5129215,5011052000,일도2동,5011010200,일도이동
810,관광사업자,제주특별자치도 제주시 애월읍 애월리 2504 - 1 ,(주)토비스레저산업 제주토비스콘도미니엄,관광숙박업,126.3124271,33.4630827,5011025300,애월읍,5011025334,애월읍 애월리
811,관광사업자,제주특별자치도 제주시 연동 261 - 37 ,금호훼밀리관광호텔,관광숙박업,126.4883458,33.4892264,5011065000,연동,5011013700,연동
812,관광사업자,제주특별자치도 서귀포시 상예동 2729 - 1 ,중문훼밀리호텔,관광숙박업,126.3834575,33.2657939,5013062000,예래동,5013012000,상예동
813,관광사업자,제주특별자치도 서귀포시 성산읍 삼달리 1010 ,(주)삼영관광 일출랜드,관광객이용시설업,126.8420876,33.382967,5013025900,성산읍,5013025928,성산읍 삼달리
814,관광사업자,제주특별자치도 제주시 오등동 ,제주홍익여행사(주),여행업,126.5406921,33.4430352,,,5011013400,오등동
815,관광사업자,제주특별자치도 서귀포시 안덕면 서광리 725 ,소인국테마파크,관광객이용시설업,126.3226193,33.2903939,5013031000,안덕면,5013031027,안덕면 서광리
816,관광사업자,제주특별자치도 서귀포시 상예동 4611 ,(주)레이크힐스리조트제주,관광숙박업,126.3769013,33.2674755,5013062000,예래동,5013012000,상예동
