번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
1737,숙박업,제주특별자치도 제주시 삼도일동 565-19번지 ,제주알(R)호텔,여관업,126.5179227,33.4994378,5011055000,삼도1동,5011010500,삼도일동
1738,숙박업,제주특별자치도 제주시 일도이동 378-9번지 ,레몬,여관업,126.5406086,33.5057657,5011052000,일도2동,5011010200,일도이동
1739,숙박업,제주특별자치도 제주시 한림읍 한림리 1328-11 외3필지 ,항구장여관,여관업,126.2618787,33.4153603,5011025000,한림읍,5011025024,한림읍 한림리
1740,숙박업,제주특별자치도 제주시 건입동 673-2번지 ,북경장,여관업,126.5390761,33.516909,5011059000,건입동,5011010700,건입동
1741,숙박업,제주특별자치도 제주시 도남동 914-8 ,한수,여관업,126.5254237,33.4994101,5011054000,이도2동,5011012900,도남동
1742,숙박업,제주특별자치도 제주시 한림읍 한림리 1314-84 ,뉴월드여관,여관업,126.2639557,33.4174089,5011025000,한림읍,5011025024,한림읍 한림리
1743,숙박업,제주특별자치도 제주시 이도일동 1707-5번지 ,수와정,여관업,126.5263497,33.5063632,5011053000,이도1동,5011010300,이도일동
1744,숙박업,제주특별자치도 제주시 일도일동 1281-1번지 ,탑모텔,여관업,126.5241415,33.5147215,5011051000,일도1동,5011010100,일도일동
1745,숙박업,제주특별자치도 제주시 삼도일동 561-17 ,예하 게스트하우스,숙박업(생활),126.5174495,33.4994231,5011055000,삼도1동,5011010500,삼도일동
1746,숙박업,제주특별자치도 제주시 연동 262-16 ,해피데이,일반호텔,126.4894743,33.4862019,5011065000,연동,5011013700,연동
1747,숙박업,제주특별자치도 제주시 이도일동 1787-4 ,배비장 모텔,여관업,126.5280175,33.5012982,5011053000,이도1동,5011010300,이도일동
1748,숙박업,제주특별자치도 제주시 삼도일동 531번지 ,르네상스호텔,일반호텔,126.5194363,33.5034499,5011055000,삼도1동,5011010500,삼도일동
1749,숙박업,제주특별자치도 제주시 삼도이동 1053-15 ,제주스테이,일반호텔,126.5206265,33.5144542,5011056000,삼도2동,5011010600,삼도이동
1750,숙박업,제주특별자치도 제주시 한림읍 금능리 2044번지 ,아신스카이호텔,일반호텔,126.233045,33.3883668,5011025000,한림읍,5011025033,한림읍 금능리
1751,숙박업,제주특별자치도 제주시 용담일동 159-1번지 ,제주퍼시픽,관광호텔,126.5192171,33.5106327,5011057000,용담1동,5011010800,용담일동
1752,숙박업,제주특별자치도 서귀포시 중문동 2563-1 ,씨에스호텔앤리조트,관광호텔,126.4217143,33.2427,5013061000,중문동,5013011200,중문동
1753,숙박업,제주특별자치도 서귀포시 서귀동 587-15 ,구덕게스트,숙박업(생활),126.5623657,33.244099,5013051000,송산동,5013010100,서귀동
1754,숙박업,제주특별자치도 서귀포시 대정읍 인성리 371-2 ,대정모텔,여관업,126.2774601,33.2470875,5013025000,대정읍,5013025024,대정읍 인성리
1755,숙박업,제주특별자치도 제주시 연동 268번지 ,라움호텔,일반호텔,126.4893784,33.4836673,5011065000,연동,5011013700,연동
1756,숙박업,제주특별자치도 제주시 일도이동 132-5 ,국보,여인숙업,126.5388166,33.5137775,5011052000,일도2동,5011010200,일도이동
1757,숙박업,제주특별자치도 제주시 일도이동 132-4번지 ,동도여관,여관업,126.5389362,33.5137068,5011052000,일도2동,5011010200,일도이동
1758,숙박업,제주특별자치도 제주시 삼도일동 536-1 ,덕원모텔,여관업,126.5204313,33.501893,5011055000,삼도1동,5011010500,삼도일동
1759,숙박업,제주특별자치도 서귀포시 서귀동 288-33 ,금학장여관,여관업,126.5615337,33.2516538,5013053000,중앙동,5013010100,서귀동
1760,숙박업,제주특별자치도 서귀포시 대정읍 상모리 2626-4 ,아로마모텔,여관업,126.2664389,33.2254412,5013025000,대정읍,5013025021,대정읍 상모리
1761,숙박업,제주특별자치도 제주시 삼도이동 1088-1 ,오라스테이,여관업,126.5199518,33.5142568,5011056000,삼도2동,5011010600,삼도이동
1762,숙박업,제주특별자치도 제주시 한림읍 대림리 1820-17 ,대일장여관,여관업,126.2640959,33.4179247,5011025000,한림읍,5011025023,한림읍 대림리
1763,숙박업,제주특별자치도 제주시 일도일동 1132 ,유림,여관업,126.5291413,33.5124729,5011051000,일도1동,5011010100,일도일동
1764,숙박업,제주특별자치도 서귀포시 서귀동 306-8 ,꼬닥꼬닥모텔,여관업,126.560065,33.2509155,5013054000,천지동,5013010100,서귀동
1765,숙박업,제주특별자치도 서귀포시 색달동 3039-3 ,호텔신라제주,관광호텔,126.4079829,33.2473124,5013062000,예래동,5013011900,색달동
1766,숙박업,제주특별자치도 제주시 노형동 914 ,포시즌호텔,일반호텔,126.4839606,33.4864771,5011066000,노형동,5011012200,노형동
1767,숙박업,제주특별자치도 제주시 건입동 1396 ,글로벌,여관업,126.5262051,33.5161615,5011059000,건입동,5011010700,건입동
1768,숙박업,제주특별자치도 제주시 일도일동 1067-1번지 ,제주영성모텔,여관업,126.5314257,33.5129508,5011051000,일도1동,5011010100,일도일동
1769,숙박업,제주특별자치도 제주시 용담일동 251-2번지 ,안남,여관업,126.5135571,33.5055342,5011057000,용담1동,5011010800,용담일동
1770,숙박업,제주특별자치도 서귀포시 서귀동 324-3 ,귀락여관,여관업,126.5562983,33.2483203,5013054000,천지동,5013010100,서귀동
1771,숙박업,제주특별자치도 제주시 이도일동 1707-6 ,세은,여관업,126.5261975,33.5064516,5011053000,이도1동,5011010300,이도일동
1772,숙박업,제주특별자치도 제주시 삼도일동 553 ,신대화,여관업,126.5220939,33.5003171,5011055000,삼도1동,5011010500,삼도일동
1773,숙박업,제주특별자치도 제주시 삼도일동 538-22번지 ,사라,여관업,126.5202648,33.5034598,5011055000,삼도1동,5011010500,삼도일동
1774,숙박업,제주특별자치도 서귀포시 표선면 표선리 552 ,대우장여관,여관업,126.8315392,33.3270751,5013032000,표선면,5013032021,표선면 표선리
1775,숙박업,제주특별자치도 제주시 일도이동 168-32 ,대아,여관업,126.5348197,33.5069866,5011052000,일도2동,5011010200,일도이동
1776,숙박업,제주특별자치도 제주시 일도일동 1207 ,칠성,여관업,126.5273933,33.5140029,5011051000,일도1동,5011010100,일도일동
1777,숙박업,제주특별자치도 제주시 오라일동 2442-2 ,온천,여관업,126.5136734,33.4993599,5011064000,오라동,5011011900,오라일동
1778,숙박업,제주특별자치도 제주시 삼도이동 228-36 ,한성,여관업,126.5240049,33.5075524,5011056000,삼도2동,5011010600,삼도이동
1779,숙박업,제주특별자치도 제주시 이도일동 1289-21 ,풍기,여관업,126.5274867,33.5040417,5011053000,이도1동,5011010300,이도일동
1780,숙박업,제주특별자치도 서귀포시 회수동 30 ,위(WE)호텔,관광호텔,126.4438221,33.2865703,5013061000,중문동,5013011300,회수동
1781,숙박업,제주특별자치도 제주시 용담일동 2827-7 ,해마루,여관업,126.5134955,33.5003224,5011057000,용담1동,5011010800,용담일동
1782,숙박업,제주특별자치도 서귀포시 서귀동 318-1 ,대명여관,여관업,126.5584149,33.2481555,5013054000,천지동,5013010100,서귀동
1783,숙박업,제주특별자치도 서귀포시 성산읍 고성리 325-10 ,동남모텔,여관업,126.9154805,33.4478984,5013025900,성산읍,5013025924,성산읍 고성리
1784,숙박업,제주특별자치도 제주시 삼도일동 536-9번지 ,국일,여관업,126.5203251,33.5018106,5011055000,삼도1동,5011010500,삼도일동
1785,숙박업,제주특별자치도 제주시 용담일동 267-35 ,신화,여인숙업,126.512205,33.5046795,5011057000,용담1동,5011010800,용담일동
1786,숙박업,제주특별자치도 제주시 연동 292-32 ,호텔엘린,일반호텔,126.4954348,33.4893217,5011065000,연동,5011013700,연동
1787,숙박업,제주특별자치도 제주시 삼도일동 537-19 ,서로,여관업,126.5204275,33.5021184,5011055000,삼도1동,5011010500,삼도일동
1788,숙박업,제주특별자치도 제주시 일도이동 1030-23 ,청원,여관업,126.5316667,33.5107899,5011052000,일도2동,5011010200,일도이동
1789,숙박업,제주특별자치도 제주시 도남동 914-19 ,우정모텔,여관업,126.5253672,33.4995717,5011054000,이도2동,5011012900,도남동
1790,숙박업,제주특별자치도 제주시 일도이동 1030-16 ,행복,여인숙업,126.5316112,33.5108884,5011052000,일도2동,5011010200,일도이동
1791,숙박업,제주특별자치도 제주시 삼도이동 81-1 ,관덕,여관업,126.5229578,33.5128051,5011056000,삼도2동,5011010600,삼도이동
1792,숙박업,제주특별자치도 서귀포시 성산읍 성산리 155-1 ,휴스테이금호,여관업,126.9338577,33.4622765,5013025900,성산읍,5013025921,성산읍 성산리
1793,숙박업,제주특별자치도 제주시 일도이동 133-3 ,하니장,여관업,126.5396379,33.5135799,5011052000,일도2동,5011010200,일도이동
1794,숙박업,제주특별자치도 제주시 연동 272-29 ,호텔스카이파크제주,관광호텔,126.4917083,33.4895288,5011065000,연동,5011013700,연동
1795,숙박업,제주특별자치도 서귀포시 성산읍 성산리 183-1 ,히든스테이,여관업,126.9343753,33.4630564,5013025900,성산읍,5013025921,성산읍 성산리
1796,숙박업,제주특별자치도 제주시 연동 263-8 ,샤인모텔,여관업,126.4896987,33.4850506,5011065000,연동,5011013700,연동
1797,숙박업,제주특별자치도 서귀포시 서귀동 220-12 ,한란장여관,여관업,126.5686022,33.2478945,5013052000,정방동,5013010100,서귀동
1798,숙박업,제주특별자치도 제주시 삼도일동 518-5 ,럭키,여관업,126.5166501,33.500234,5011055000,삼도1동,5011010500,삼도일동
1799,숙박업,제주특별자치도 제주시 일도일동 1476-22 ,보라,여관업,126.5262957,33.5139898,5011051000,일도1동,5011010100,일도일동
1800,숙박업,제주특별자치도 서귀포시 서귀동 311-26 ,록산장여관,여관업,126.5604269,33.2484764,5013054000,천지동,5013010100,서귀동
1801,숙박업,제주특별자치도 제주시 삼도이동 1053-9 ,무진장,여관업,126.5212763,33.5142185,5011056000,삼도2동,5011010600,삼도이동
1802,숙박업,제주특별자치도 제주시 연동 274-45번지 ,한림,일반호텔,126.491727,33.4841106,5011065000,연동,5011013700,연동
1803,숙박업,제주특별자치도 제주시 일도일동 1300-20 ,올라,여관업,126.5259092,33.5152023,5011051000,일도1동,5011010100,일도일동
1804,숙박업,제주특별자치도 제주시 이도이동 1772-6 ,진영,여관업,126.5294789,33.4995124,5011054000,이도2동,5011010400,이도이동
1805,숙박업,제주특별자치도 제주시 삼도이동 1179-3 ,은정,여관업,126.5217558,33.5170371,5011056000,삼도2동,5011010600,삼도이동
1806,숙박업,제주특별자치도 제주시 연동 300-23 ,평화,여관업,126.4972077,33.4919577,5011065000,연동,5011013700,연동
1807,숙박업,제주특별자치도 제주시 연동 260-9 ,삼해인,일반호텔,126.489482,33.4913319,5011065000,연동,5011013700,연동
1808,숙박업,제주특별자치도 제주시 삼도이동 1059-1 ,아지,여관업,126.5210282,33.5142516,5011056000,삼도2동,5011010600,삼도이동
1809,숙박업,제주특별자치도 제주시 일도이동 138-1 ,로즈,여관업,126.5409873,33.5133433,5011052000,일도2동,5011010200,일도이동
1810,숙박업,제주특별자치도 제주시 삼도이동 1197번지 ,제주오리엔탈,관광호텔,126.5198781,33.5173212,5011056000,삼도2동,5011010600,삼도이동
1811,숙박업,제주특별자치도 제주시 일도이동 339-16번지 ,동남아,여관업,126.5358448,33.5055472,5011052000,일도2동,5011010200,일도이동
1812,숙박업,제주특별자치도 제주시 연동 277-2번지 ,펄호텔제주,관광호텔,126.4910482,33.4835434,5011065000,연동,5011013700,연동
1813,숙박업,제주특별자치도 제주시 삼도이동 1192-20 ,맹그로브 제주시티,관광호텔,126.5241821,33.5167685,5011056000,삼도2동,5011010600,삼도이동
1814,숙박업,제주특별자치도 서귀포시 성산읍 성산리 181-1 ,제주게스트하우스스테이튠,여관업,126.9334309,33.4637515,5013025900,성산읍,5013025921,성산읍 성산리
1815,숙박업,제주특별자치도 제주시 연동 271-4 ,갤러리호텔비앤비,일반호텔,126.4906462,33.4905887,5011065000,연동,5011013700,연동
1816,숙박업,제주특별자치도 제주시 건입동 709-6번지 ,크로바,여관업,126.5393789,33.514262,5011059000,건입동,5011010700,건입동
1817,숙박업,제주특별자치도 제주시 삼도이동 73-1 ,선인,여관업,126.5226427,33.5129816,5011056000,삼도2동,5011010600,삼도이동
1818,숙박업,제주특별자치도 제주시 연동 272-4번지 ,가이아 호텔,일반호텔,126.4906232,33.4894345,5011065000,연동,5011013700,연동
1819,숙박업,제주특별자치도 제주시 이도일동 1421-23 ,코지스테이제주(CozyStayJeju),여관업,126.5245353,33.5105429,5011053000,이도1동,5011010300,이도일동
1820,숙박업,제주특별자치도 서귀포시 성산읍 고성리 1192-1 ,나이스모텔,여관업,126.9139327,33.451275,5013025900,성산읍,5013025924,성산읍 고성리
1821,숙박업,제주특별자치도 제주시 이도이동 1772-10 ,유앤드아이,여관업,126.5291728,33.4997973,5011054000,이도2동,5011010400,이도이동
1822,숙박업,제주특별자치도 제주시 이도일동 1245-6 ,영동,여관업,126.5319559,33.5025891,5011053000,이도1동,5011010300,이도일동
1823,숙박업,제주특별자치도 제주시 일도이동 330-11 ,하나,여관업,126.5394013,33.5090873,5011052000,일도2동,5011010200,일도이동
1824,숙박업,제주특별자치도 제주시 건입동 1368번지 ,양지,여인숙업,126.5274927,33.5157621,5011059000,건입동,5011010700,건입동
1825,숙박업,제주특별자치도 제주시 연동 251-80번지 ,우리,여관업,126.4879256,33.4892573,5011065000,연동,5011013700,연동
1826,숙박업,제주특별자치도 제주시 추자면 대서리 140-7 ,태흥여관,여관업,126.2957675,33.9630789,5011032000,추자면,5011032021,추자면 대서리
1827,숙박업,제주특별자치도 서귀포시 서귀동 202-23 ,오성여관,여관업,126.5663698,33.2479229,5013052000,정방동,5013010100,서귀동
1828,숙박업,제주특별자치도 제주시 애월읍 광령리 2863-2 ,스타하우스,여관업,126.4289374,33.4411466,5011025300,애월읍,5011025321,애월읍 광령리
1829,숙박업,제주특별자치도 제주시 삼도이동 61-2번지 ,유나,여관업,126.5219537,33.5123603,5011056000,삼도2동,5011010600,삼도이동
1830,숙박업,제주특별자치도 제주시 오라일동 2444-21 ,금오,여관업,126.5140189,33.4986608,5011064000,오라동,5011011900,오라일동
1831,숙박업,제주특별자치도 제주시 건입동 710-8 ,문화,여관업,126.5407981,33.5143508,5011059000,건입동,5011010700,건입동
1832,숙박업,제주특별자치도 제주시 일도이동 323-13 ,더오젠,여관업,126.5431491,33.5102223,5011052000,일도2동,5011010200,일도이동
1833,숙박업,제주특별자치도 제주시 오라일동 2444-3 ,오라성,여관업,126.5130608,33.4986854,5011064000,오라동,5011011900,오라일동
1834,숙박업,제주특별자치도 제주시 오라일동 2442-1 ,제주미니호텔,여관업,126.513415,33.4993658,5011064000,오라동,5011011900,오라일동
1835,숙박업,제주특별자치도 제주시 오라일동 2442-5 ,골든파크호텔,관광호텔,126.5129868,33.4992344,5011064000,오라동,5011011900,오라일동
1836,숙박업,제주특별자치도 제주시 용담일동 2824-13 ,제주산올레모텔,여관업,126.513278,33.500455,5011057000,용담1동,5011010800,용담일동
1837,숙박업,제주특별자치도 제주시 일도이동 550-35 ,별,여인숙업,126.5379332,33.5131901,5011052000,일도2동,5011010200,일도이동
1838,숙박업,제주특별자치도 제주시 용담일동 155-4 ,무궁화,여관업,126.5193616,33.5109951,5011057000,용담1동,5011010800,용담일동
1839,숙박업,제주특별자치도 제주시 연동 273-58 ,프린스,숙박업(생활),126.4908342,33.4865791,5011065000,연동,5011013700,연동
1840,숙박업,제주특별자치도 제주시 삼도일동 538번지 ,서사라,일반호텔,126.5201249,33.5034581,5011055000,삼도1동,5011010500,삼도일동
1841,숙박업,제주특별자치도 서귀포시 표선면 615 ,유림여관,여관업,126.8339835,33.3266112,5013032000,표선면,5013032000,표선면
1842,숙박업,제주특별자치도 제주시 오라일동 2444-34번지 ,제주마실 게스트하우스,여관업,126.5135631,33.4988897,5011064000,오라동,5011011900,오라일동
1843,숙박업,제주특별자치도 제주시 오라일동 2442-18 ,남산,여관업,126.5135551,33.4993584,5011064000,오라동,5011011900,오라일동
1844,숙박업,제주특별자치도 서귀포시 서귀동 257-11 ,미미모텔,여관업,126.5657427,33.2495296,5013053000,중앙동,5013010100,서귀동
1845,숙박업,제주특별자치도 서귀포시 서귀동 307-6 ,송원여관,여관업,126.5604281,33.2503698,5013054000,천지동,5013010100,서귀동
1846,숙박업,제주특별자치도 서귀포시 서귀동 309-3 ,3번지여인숙,여인숙업,126.5602901,33.2496198,5013054000,천지동,5013010100,서귀동
1847,숙박업,제주특별자치도 제주시 건입동 710-13번지 ,사라봉,여관업,126.5408694,33.513955,5011059000,건입동,5011010700,건입동
1848,숙박업,제주특별자치도 제주시 일도일동 1477-6 ,동문,여관업,126.5271094,33.5136118,5011051000,일도1동,5011010100,일도일동
1849,숙박업,제주특별자치도 제주시 연동 268-9 ,도일,여관업,126.4896168,33.482949,5011065000,연동,5011013700,연동
1850,숙박업,제주특별자치도 제주시 삼도이동 1192-18번지 ,제주팔레스개발(주),관광호텔,126.5237175,33.5168712,5011056000,삼도2동,5011010600,삼도이동
1851,숙박업,제주특별자치도 제주시 한림읍 한림리 1347 ,한영장,여관업,126.2636747,33.4147815,5011025000,한림읍,5011025024,한림읍 한림리
1852,숙박업,제주특별자치도 서귀포시 서귀동 314-1 ,까사로마호텔(CASALOMA Hotel),관광호텔,126.5583732,33.2467756,5013054000,천지동,5013010100,서귀동
1853,숙박업,제주특별자치도 제주시 삼도일동 751-5번지 ,트윈스,여관업,126.5193548,33.5094984,5011055000,삼도1동,5011010500,삼도일동
1854,숙박업,제주특별자치도 제주시 연동 300-4 ,제주미라클호텔,관광호텔,126.496332,33.4921996,5011065000,연동,5011013700,연동
1855,숙박업,제주특별자치도 제주시 삼도이동 1183-2번지 ,제주담스테이,여관업,126.5210402,33.5173441,5011056000,삼도2동,5011010600,삼도이동
1856,숙박업,제주특별자치도 제주시 삼도일동 709-9 ,용인,여관업,126.5177007,33.5086762,5011055000,삼도1동,5011010500,삼도일동
1857,숙박업,제주특별자치도 제주시 연동 251-11 ,뮤즈모텔,여관업,126.4877426,33.4892641,5011065000,연동,5011013700,연동
1858,숙박업,제주특별자치도 제주시 일도일동 1277-17 ,태양,여관업,126.5250799,33.5158686,5011059000,건입동,5011010100,일도일동
1859,숙박업,제주특별자치도 제주시 한림읍 한림리 1314-135 ,창흥장,여관업,126.2637316,33.4167837,5011025000,한림읍,5011025024,한림읍 한림리
1860,숙박업,제주특별자치도 제주시 연동 262-12번지 ,아리랑,일반호텔,126.4894802,33.4864814,5011065000,연동,5011013700,연동
1861,숙박업,제주특별자치도 제주시 이도일동 1775-4 ,궁무인텔,여관업,126.526823,33.5006619,5011053000,이도1동,5011010300,이도일동
1862,숙박업,제주특별자치도 제주시 도남동 914-7번지 ,성우장,여관업,126.525327,33.4994,5011054000,이도2동,5011012900,도남동
1863,숙박업,제주특별자치도 제주시 연동 262-66번지 ,산지물호텔,일반호텔,126.4894883,33.4866348,5011065000,연동,5011013700,연동
1864,숙박업,제주특별자치도 서귀포시 토평동 486-3 ,(주)KAL호텔네트워크 (서귀포KAL호텔),관광호텔,126.5812475,33.2462543,5013051000,송산동,5013011100,토평동
1865,숙박업,제주특별자치도 제주시 삼도이동 1027 ,화랑,여관업,126.5204549,33.513785,5011056000,삼도2동,5011010600,삼도이동
1866,숙박업,제주특별자치도 제주시 삼도이동 916-1 ,남일,여관업,126.5213286,33.5111448,5011056000,삼도2동,5011010600,삼도이동
1867,숙박업,제주특별자치도 제주시 도남동 914-5 ,백록담,여관업,126.5251875,33.4993803,5011054000,이도2동,5011012900,도남동
1868,숙박업,제주특별자치도 제주시 이도일동 1707-16 ,동문스테이,여관업,126.5260484,33.5063596,5011053000,이도1동,5011010300,이도일동
1869,숙박업,제주특별자치도 제주시 삼도일동 559-1 ,녹원,여관업,126.5242106,33.5005046,5011055000,삼도1동,5011010500,삼도일동
1870,숙박업,제주특별자치도 제주시 이도이동 1179-8 ,용운,여관업,126.5310498,33.4988909,5011054000,이도2동,5011010400,이도이동
1871,숙박업,제주특별자치도 제주시 이도이동 1180-2 ,도깨비하우스,여관업,126.5311298,33.4986124,5011054000,이도2동,5011010400,이도이동
1872,숙박업,제주특별자치도 제주시 삼도일동 709-4 ,백조,여관업,126.5178143,33.508326,5011055000,삼도1동,5011010500,삼도일동
1873,숙박업,제주특별자치도 제주시 오라일동 2451-16 ,동해,여관업,126.5194639,33.4961385,5011064000,오라동,5011011900,오라일동
1874,숙박업,제주특별자치도 제주시 오라일동 2444-5 ,펄하우스,여관업,126.513041,33.4985859,5011064000,오라동,5011011900,오라일동
1875,숙박업,제주특별자치도 제주시 삼도일동 533-6 ,보영,여관업,126.5196072,33.5016307,5011055000,삼도1동,5011010500,삼도일동
1876,숙박업,제주특별자치도 제주시 용담일동 251-22번지 ,한백,여관업,126.5143419,33.5062108,5011057000,용담1동,5011010800,용담일동
1877,숙박업,제주특별자치도 제주시 건입동 1147-1 ,브라보,여관업,126.5295575,33.5152277,5011059000,건입동,5011010700,건입동
1878,숙박업,제주특별자치도 제주시 이도일동 1686-3 ,금동,여인숙업,126.527125,33.5031629,5011053000,이도1동,5011010300,이도일동
1879,숙박업,제주특별자치도 제주시 일도일동 1323-1 ,대동호텔,일반호텔,126.5270957,33.513783,5011051000,일도1동,5011010100,일도일동
1880,숙박업,제주특별자치도 제주시 삼도일동 797-18 ,서울,여관업,126.5181357,33.508411,5011055000,삼도1동,5011010500,삼도일동
1881,숙박업,제주특별자치도 제주시 삼도일동 710-7 ,블리스스테이(BlissStay),여관업,126.518157,33.5090513,5011055000,삼도1동,5011010500,삼도일동
1882,숙박업,제주특별자치도 제주시 이도일동 1790-17 ,산호,여관업,126.527087,33.5022248,5011053000,이도1동,5011010300,이도일동
1883,숙박업,제주특별자치도 제주시 일도일동 1066-1 ,안성,여인숙업,126.5311394,33.512695,5011051000,일도1동,5011010100,일도일동
1884,숙박업,제주특별자치도 제주시 용담일동 303-2 ,신라,여인숙업,126.5138488,33.5105053,5011057000,용담1동,5011010800,용담일동
1885,숙박업,제주특별자치도 제주시 한림읍 한림리 1314-89 ,탐라여인숙,여인숙업,126.2643245,33.4161609,5011025000,한림읍,5011025024,한림읍 한림리
1886,숙박업,제주특별자치도 제주시 건입동 710-14번지 ,오당,여관업,126.5410208,33.5139117,5011059000,건입동,5011010700,건입동
1887,숙박업,제주특별자치도 제주시 오라일동 2454-20 ,명신,여관업,126.5199699,33.4961265,5011064000,오라동,5011011900,오라일동
1888,숙박업,제주특별자치도 서귀포시 대정읍 하모리 931-6 ,제일장여관,여관업,126.2522695,33.2210867,5013025000,대정읍,5013025022,대정읍 하모리
1889,숙박업,제주특별자치도 서귀포시 서귀동 202-24 ,서귀여관,여관업,126.5664033,33.2478422,5013052000,정방동,5013010100,서귀동
1890,숙박업,제주특별자치도 제주시 일도일동 1476-34번지 ,동성모텔,여관업,126.526763,33.5137249,5011051000,일도1동,5011010100,일도일동
1891,숙박업,제주특별자치도 제주시 삼도일동 559-14 ,은성,여인숙업,126.5242838,33.5006317,5011055000,삼도1동,5011010500,삼도일동
1892,숙박업,제주특별자치도 제주시 일도일동 1133 ,천일,여인숙업,126.529154,33.5123559,5011051000,일도1동,5011010100,일도일동
1893,숙박업,제주특별자치도 제주시 삼도이동 12-17 ,은하,여인숙업,126.524178,33.5163718,5011056000,삼도2동,5011010600,삼도이동
1894,숙박업,제주특별자치도 서귀포시 서귀동 308-10 ,올레로하우스,여관업,126.5599317,33.2498862,5013054000,천지동,5013010100,서귀동
1895,숙박업,제주특별자치도 제주시 삼도일동 710-8 ,호텔지,일반호텔,126.5180076,33.5089774,5011055000,삼도1동,5011010500,삼도일동
1896,숙박업,제주특별자치도 제주시 연동 272-34 ,유한회사 형석로얄,관광호텔,126.4917035,33.4885641,5011065000,연동,5011013700,연동
1897,숙박업,제주특별자치도 서귀포시 색달동 2822-5 ,(주)이랜드파크켄싱턴리조트 제주중문,숙박업(생활),126.4125762,33.2472629,5013062000,예래동,5013011900,색달동
1898,숙박업,제주특별자치도 제주시 일도일동 1160 ,수원,여인숙업,126.5286932,33.5135134,5011051000,일도1동,5011010100,일도일동
1899,숙박업,제주특별자치도 제주시 연동 301-3 ,퓨어스테이,관광호텔,126.4962604,33.4913602,5011065000,연동,5011013700,연동
1900,숙박업,제주특별자치도 제주시 연동 291-38 ,에버호텔,일반호텔,126.494788,33.490017,5011065000,연동,5011013700,연동
1901,숙박업,제주특별자치도 제주시 연동 291-30 ,제주썬,관광호텔,126.4939372,33.4900608,5011065000,연동,5011013700,연동
1902,숙박업,제주특별자치도 제주시 이도일동 1271-18 ,북호텔,여관업,126.5280296,33.506302,5011053000,이도1동,5011010300,이도일동
1903,숙박업,제주특별자치도 서귀포시 서귀동 411-20 ,만평여관,여관업,126.5658049,33.2470328,5013052000,정방동,5013010100,서귀동
1904,숙박업,제주특별자치도 제주시 연동 263-15 ,글래드호텔앤리조트(주)메종글래드제주,관광호텔,126.4884998,33.4853155,5011065000,연동,5011013700,연동
1905,숙박업,제주특별자치도 제주시 삼도이동 1068-1 ,모텔푸스파,여관업,126.5202909,33.5139363,5011056000,삼도2동,5011010600,삼도이동
1906,숙박업,제주특별자치도 제주시 이도이동 1778-4 ,수,여관업,126.5278946,33.4996559,5011054000,이도2동,5011010400,이도이동
1907,숙박업,제주특별자치도 제주시 도남동 914-18 ,대왕,여관업,126.5252384,33.4995522,5011054000,이도2동,5011012900,도남동
1908,숙박업,제주특별자치도 제주시 이도일동 1789-6 ,광명,여인숙업,126.5275695,33.5023297,5011053000,이도1동,5011010300,이도일동
1909,숙박업,제주특별자치도 제주시 건입동 1409-2 ,명승,여인숙업,126.5253353,33.516043,5011059000,건입동,5011010700,건입동
1910,숙박업,제주특별자치도 서귀포시 서귀동 272-41 ,락희여관,여관업,126.5654032,33.2492912,5013053000,중앙동,5013010100,서귀동
1911,숙박업,제주특별자치도 서귀포시 서귀동 216-11 ,노블모텔,여관업,126.5681365,33.2481597,5013052000,정방동,5013010100,서귀동
1912,숙박업,제주특별자치도 제주시 삼도이동 1033-2 ,동양여관1938,여관업,126.5209349,33.5140431,5011056000,삼도2동,5011010600,삼도이동
1913,숙박업,제주특별자치도 제주시 연동 304-28번지 ,아라장,여관업,126.4967101,33.4840179,5011065000,연동,5011013700,연동
1914,숙박업,제주특별자치도 제주시 연동 292-7 ,영풍장,여관업,126.4940744,33.4895937,5011065000,연동,5011013700,연동
1915,숙박업,제주특별자치도 서귀포시 서귀동 270-1 ,영림여관,여관업,126.5639895,33.250438,5013053000,중앙동,5013010100,서귀동
1916,숙박업,제주특별자치도 제주시 이도일동 1705-9번지 ,장수,여관업,126.5256643,33.5067968,5011053000,이도1동,5011010300,이도일동
1917,숙박업,제주특별자치도 제주시 연동 292-1 ,브릭스스테이,여관업,126.4934932,33.4896046,5011065000,연동,5011013700,연동
1918,숙박업,제주특별자치도 제주시 일도일동 1477-2 ,동문취향게스트하우스,여관업,126.5269799,33.5136283,5011051000,일도1동,5011010100,일도일동
1919,숙박업,제주특별자치도 제주시 이도이동 1781-8 ,성림스테이,여관업,126.5266089,33.4999561,5011054000,이도2동,5011010400,이도이동
1920,숙박업,제주특별자치도 제주시 이도일동 1289-20 ,한나스테이,여관업,126.5274948,33.504204,5011053000,이도1동,5011010300,이도일동
1921,숙박업,제주특별자치도 제주시 삼도일동 750-3번지 ,만복,여관업,126.51904,33.5096569,5011055000,삼도1동,5011010500,삼도일동
1922,숙박업,제주특별자치도 제주시 건입동 1203번지 ,진천,여인숙업,126.5298932,33.5151054,5011059000,건입동,5011010700,건입동
1923,숙박업,제주특별자치도 제주시 이도이동 1780-2 ,한옥,여인숙업,126.5264876,33.4994949,5011054000,이도2동,5011010400,이도이동
